RUN	computerdatabase.ProveOwner	proveowner	1588023561117	5 per second	3.3.1
USER	Prove Ownership	1164	START	1588023795073	1588023795073
REQUEST	1164		Prove Owner	1588023795073	1588023795142	OK	 
USER	Prove Ownership	1164	END	1588023795073	1588023795143
USER	Prove Ownership	1165	START	1588023795273	1588023795273
REQUEST	1165		Prove Owner	1588023795273	1588023795352	OK	 
USER	Prove Ownership	1165	END	1588023795273	1588023795352
USER	Prove Ownership	1166	START	1588023795471	1588023795471
REQUEST	1166		Prove Owner	1588023795471	1588023795657	OK	 
USER	Prove Ownership	1166	END	1588023795471	1588023795657
USER	Prove Ownership	1167	START	1588023795672	1588023795672
USER	Prove Ownership	1168	START	1588023795871	1588023795871
REQUEST	1167		Prove Owner	1588023795672	1588023795877	OK	 
USER	Prove Ownership	1167	END	1588023795672	1588023795877
USER	Prove Ownership	1169	START	1588023796073	1588023796073
REQUEST	1168		Prove Owner	1588023795872	1588023796106	OK	 
USER	Prove Ownership	1168	END	1588023795871	1588023796106
USER	Prove Ownership	1170	START	1588023796272	1588023796272
REQUEST	1169		Prove Owner	1588023796073	1588023796306	OK	 
USER	Prove Ownership	1169	END	1588023796073	1588023796306
REQUEST	1170		Prove Owner	1588023796273	1588023796430	OK	 
USER	Prove Ownership	1170	END	1588023796272	1588023796430
USER	Prove Ownership	1171	START	1588023796471	1588023796471
REQUEST	1171		Prove Owner	1588023796471	1588023796556	OK	 
USER	Prove Ownership	1171	END	1588023796471	1588023796557
USER	Prove Ownership	1172	START	1588023796672	1588023796672
REQUEST	1172		Prove Owner	1588023796673	1588023796739	OK	 
USER	Prove Ownership	1172	END	1588023796672	1588023796739
USER	Prove Ownership	1173	START	1588023796871	1588023796871
REQUEST	1173		Prove Owner	1588023796872	1588023796934	OK	 
USER	Prove Ownership	1173	END	1588023796871	1588023796934
USER	Prove Ownership	1174	START	1588023797071	1588023797071
REQUEST	1174		Prove Owner	1588023797072	1588023797132	OK	 
USER	Prove Ownership	1174	END	1588023797071	1588023797132
USER	Prove Ownership	1175	START	1588023797273	1588023797273
REQUEST	1175		Prove Owner	1588023797273	1588023797368	OK	 
USER	Prove Ownership	1175	END	1588023797273	1588023797369
USER	Prove Ownership	1176	START	1588023797473	1588023797473
REQUEST	1176		Prove Owner	1588023797473	1588023797545	OK	 
USER	Prove Ownership	1176	END	1588023797473	1588023797546
USER	Prove Ownership	1177	START	1588023797661	1588023797661
REQUEST	1177		Prove Owner	1588023797662	1588023797760	OK	 
USER	Prove Ownership	1177	END	1588023797661	1588023797760
USER	Prove Ownership	1178	START	1588023797861	1588023797861
REQUEST	1178		Prove Owner	1588023797861	1588023797919	OK	 
USER	Prove Ownership	1178	END	1588023797861	1588023797920
USER	Prove Ownership	1179	START	1588023798063	1588023798063
REQUEST	1179		Prove Owner	1588023798064	1588023798128	OK	 
USER	Prove Ownership	1179	END	1588023798063	1588023798128
USER	Prove Ownership	1180	START	1588023798262	1588023798262
REQUEST	1180		Prove Owner	1588023798262	1588023798328	OK	 
USER	Prove Ownership	1180	END	1588023798262	1588023798329
USER	Prove Ownership	1181	START	1588023798461	1588023798461
REQUEST	1181		Prove Owner	1588023798462	1588023798525	OK	 
USER	Prove Ownership	1181	END	1588023798461	1588023798525
USER	Prove Ownership	1182	START	1588023798672	1588023798672
REQUEST	1182		Prove Owner	1588023798673	1588023798737	OK	 
USER	Prove Ownership	1182	END	1588023798672	1588023798737
USER	Prove Ownership	1183	START	1588023798870	1588023798870
REQUEST	1183		Prove Owner	1588023798871	1588023798967	OK	 
USER	Prove Ownership	1183	END	1588023798870	1588023798968
USER	Prove Ownership	1184	START	1588023799073	1588023799073
REQUEST	1184		Prove Owner	1588023799073	1588023799141	OK	 
USER	Prove Ownership	1184	END	1588023799073	1588023799141
USER	Prove Ownership	1185	START	1588023799273	1588023799273
REQUEST	1185		Prove Owner	1588023799273	1588023799346	OK	 
USER	Prove Ownership	1185	END	1588023799273	1588023799347
USER	Prove Ownership	1186	START	1588023799473	1588023799473
REQUEST	1186		Prove Owner	1588023799473	1588023799535	OK	 
USER	Prove Ownership	1186	END	1588023799473	1588023799535
USER	Prove Ownership	1187	START	1588023799661	1588023799661
REQUEST	1187		Prove Owner	1588023799662	1588023799726	OK	 
USER	Prove Ownership	1187	END	1588023799661	1588023799726
USER	Prove Ownership	1188	START	1588023799862	1588023799862
REQUEST	1188		Prove Owner	1588023799862	1588023799921	OK	 
USER	Prove Ownership	1188	END	1588023799862	1588023799921
USER	Prove Ownership	1189	START	1588023800061	1588023800061
REQUEST	1189		Prove Owner	1588023800061	1588023800127	OK	 
USER	Prove Ownership	1189	END	1588023800061	1588023800127
USER	Prove Ownership	1190	START	1588023800261	1588023800261
REQUEST	1190		Prove Owner	1588023800262	1588023800377	OK	 
USER	Prove Ownership	1190	END	1588023800261	1588023800377
USER	Prove Ownership	1191	START	1588023800461	1588023800461
REQUEST	1191		Prove Owner	1588023800461	1588023800512	OK	 
USER	Prove Ownership	1191	END	1588023800461	1588023800513
USER	Prove Ownership	1192	START	1588023800671	1588023800671
REQUEST	1192		Prove Owner	1588023800671	1588023800730	OK	 
USER	Prove Ownership	1192	END	1588023800671	1588023800730
USER	Prove Ownership	1193	START	1588023800870	1588023800870
REQUEST	1193		Prove Owner	1588023800871	1588023800922	OK	 
USER	Prove Ownership	1193	END	1588023800870	1588023800922
USER	Prove Ownership	1194	START	1588023801071	1588023801071
REQUEST	1194		Prove Owner	1588023801071	1588023801140	OK	 
USER	Prove Ownership	1194	END	1588023801071	1588023801140
USER	Prove Ownership	1195	START	1588023801273	1588023801273
REQUEST	1195		Prove Owner	1588023801273	1588023801351	OK	 
USER	Prove Ownership	1195	END	1588023801273	1588023801351
USER	Prove Ownership	1196	START	1588023801472	1588023801472
REQUEST	1196		Prove Owner	1588023801473	1588023801525	OK	 
USER	Prove Ownership	1196	END	1588023801472	1588023801525
USER	Prove Ownership	1197	START	1588023801662	1588023801662
REQUEST	1197		Prove Owner	1588023801662	1588023801719	OK	 
USER	Prove Ownership	1197	END	1588023801662	1588023801719
USER	Prove Ownership	1198	START	1588023801861	1588023801861
REQUEST	1198		Prove Owner	1588023801861	1588023801923	OK	 
USER	Prove Ownership	1198	END	1588023801861	1588023801923
USER	Prove Ownership	1199	START	1588023802061	1588023802061
REQUEST	1199		Prove Owner	1588023802061	1588023802116	OK	 
USER	Prove Ownership	1199	END	1588023802061	1588023802117
USER	Prove Ownership	1200	START	1588023802261	1588023802261
REQUEST	1200		Prove Owner	1588023802262	1588023802336	OK	 
USER	Prove Ownership	1200	END	1588023802261	1588023802336
USER	Prove Ownership	1201	START	1588023802461	1588023802461
REQUEST	1201		Prove Owner	1588023802462	1588023802538	OK	 
USER	Prove Ownership	1201	END	1588023802461	1588023802539
USER	Prove Ownership	1202	START	1588023802672	1588023802672
REQUEST	1202		Prove Owner	1588023802673	1588023802764	OK	 
USER	Prove Ownership	1202	END	1588023802672	1588023802765
USER	Prove Ownership	1203	START	1588023802872	1588023802872
REQUEST	1203		Prove Owner	1588023802872	1588023802929	OK	 
USER	Prove Ownership	1203	END	1588023802872	1588023802930
USER	Prove Ownership	1204	START	1588023803070	1588023803070
REQUEST	1204		Prove Owner	1588023803071	1588023803144	OK	 
USER	Prove Ownership	1204	END	1588023803070	1588023803144
USER	Prove Ownership	1205	START	1588023803273	1588023803273
REQUEST	1205		Prove Owner	1588023803273	1588023803356	OK	 
USER	Prove Ownership	1205	END	1588023803273	1588023803357
USER	Prove Ownership	1206	START	1588023803471	1588023803471
REQUEST	1206		Prove Owner	1588023803471	1588023803535	OK	 
USER	Prove Ownership	1206	END	1588023803471	1588023803535
USER	Prove Ownership	1207	START	1588023803671	1588023803671
REQUEST	1207		Prove Owner	1588023803672	1588023803719	OK	 
USER	Prove Ownership	1207	END	1588023803671	1588023803719
USER	Prove Ownership	1208	START	1588023803873	1588023803873
REQUEST	1208		Prove Owner	1588023803873	1588023803950	OK	 
USER	Prove Ownership	1208	END	1588023803873	1588023803951
USER	Prove Ownership	1209	START	1588023804071	1588023804071
REQUEST	1209		Prove Owner	1588023804071	1588023804134	OK	 
USER	Prove Ownership	1209	END	1588023804071	1588023804135
USER	Prove Ownership	1210	START	1588023804272	1588023804272
REQUEST	1210		Prove Owner	1588023804273	1588023804350	OK	 
USER	Prove Ownership	1210	END	1588023804272	1588023804351
USER	Prove Ownership	1211	START	1588023804471	1588023804471
REQUEST	1211		Prove Owner	1588023804471	1588023804533	OK	 
USER	Prove Ownership	1211	END	1588023804471	1588023804533
USER	Prove Ownership	1212	START	1588023804673	1588023804673
REQUEST	1212		Prove Owner	1588023804673	1588023804748	OK	 
USER	Prove Ownership	1212	END	1588023804673	1588023804749
USER	Prove Ownership	1213	START	1588023804871	1588023804871
REQUEST	1213		Prove Owner	1588023804872	1588023804935	OK	 
USER	Prove Ownership	1213	END	1588023804871	1588023804935
USER	Prove Ownership	1214	START	1588023805072	1588023805072
REQUEST	1214		Prove Owner	1588023805073	1588023805156	OK	 
USER	Prove Ownership	1214	END	1588023805072	1588023805157
USER	Prove Ownership	1215	START	1588023805273	1588023805273
REQUEST	1215		Prove Owner	1588023805274	1588023805352	OK	 
USER	Prove Ownership	1215	END	1588023805273	1588023805353
USER	Prove Ownership	1216	START	1588023805472	1588023805472
USER	Prove Ownership	1217	START	1588023805651	1588023805651
REQUEST	1216		Prove Owner	1588023805472	1588023805651	OK	 
USER	Prove Ownership	1216	END	1588023805472	1588023805652
REQUEST	1217		Prove Owner	1588023805651	1588023805840	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	1217	END	1588023805651	1588023805841
USER	Prove Ownership	1218	START	1588023805851	1588023805851
REQUEST	1218		Prove Owner	1588023805851	1588023806009	OK	 
USER	Prove Ownership	1218	END	1588023805851	1588023806009
USER	Prove Ownership	1219	START	1588023806051	1588023806051
USER	Prove Ownership	1220	START	1588023806251	1588023806251
REQUEST	1219		Prove Owner	1588023806051	1588023806285	OK	 
USER	Prove Ownership	1219	END	1588023806051	1588023806286
REQUEST	1220		Prove Owner	1588023806252	1588023806423	OK	 
USER	Prove Ownership	1220	END	1588023806251	1588023806424
USER	Prove Ownership	1221	START	1588023806452	1588023806452
REQUEST	1221		Prove Owner	1588023806452	1588023806563	OK	 
USER	Prove Ownership	1221	END	1588023806452	1588023806563
USER	Prove Ownership	1222	START	1588023806672	1588023806672
REQUEST	1222		Prove Owner	1588023806673	1588023806730	OK	 
USER	Prove Ownership	1222	END	1588023806672	1588023806730
USER	Prove Ownership	1223	START	1588023806871	1588023806871
REQUEST	1223		Prove Owner	1588023806872	1588023806921	OK	 
USER	Prove Ownership	1223	END	1588023806871	1588023806921
USER	Prove Ownership	1224	START	1588023807072	1588023807072
REQUEST	1224		Prove Owner	1588023807073	1588023807132	OK	 
USER	Prove Ownership	1224	END	1588023807072	1588023807132
USER	Prove Ownership	1225	START	1588023807271	1588023807271
REQUEST	1225		Prove Owner	1588023807272	1588023807344	OK	 
USER	Prove Ownership	1225	END	1588023807271	1588023807344
USER	Prove Ownership	1226	START	1588023807471	1588023807471
REQUEST	1226		Prove Owner	1588023807472	1588023807527	OK	 
USER	Prove Ownership	1226	END	1588023807471	1588023807528
USER	Prove Ownership	1227	START	1588023807673	1588023807673
REQUEST	1227		Prove Owner	1588023807674	1588023807785	OK	 
USER	Prove Ownership	1227	END	1588023807673	1588023807785
USER	Prove Ownership	1228	START	1588023807872	1588023807872
REQUEST	1228		Prove Owner	1588023807872	1588023807941	OK	 
USER	Prove Ownership	1228	END	1588023807872	1588023807941
USER	Prove Ownership	1229	START	1588023808072	1588023808072
REQUEST	1229		Prove Owner	1588023808072	1588023808145	OK	 
USER	Prove Ownership	1229	END	1588023808072	1588023808146
USER	Prove Ownership	1230	START	1588023808272	1588023808272
REQUEST	1230		Prove Owner	1588023808272	1588023808342	OK	 
USER	Prove Ownership	1230	END	1588023808272	1588023808342
USER	Prove Ownership	1231	START	1588023808473	1588023808473
REQUEST	1231		Prove Owner	1588023808473	1588023808532	OK	 
USER	Prove Ownership	1231	END	1588023808473	1588023808532
USER	Prove Ownership	1232	START	1588023808662	1588023808662
REQUEST	1232		Prove Owner	1588023808662	1588023808738	OK	 
USER	Prove Ownership	1232	END	1588023808662	1588023808738
USER	Prove Ownership	1233	START	1588023808861	1588023808861
REQUEST	1233		Prove Owner	1588023808861	1588023808942	OK	 
USER	Prove Ownership	1233	END	1588023808861	1588023808942
USER	Prove Ownership	1234	START	1588023809062	1588023809062
REQUEST	1234		Prove Owner	1588023809063	1588023809137	OK	 
USER	Prove Ownership	1234	END	1588023809062	1588023809137
USER	Prove Ownership	1235	START	1588023809262	1588023809262
REQUEST	1235		Prove Owner	1588023809262	1588023809369	OK	 
USER	Prove Ownership	1235	END	1588023809262	1588023809369
USER	Prove Ownership	1236	START	1588023809462	1588023809462
REQUEST	1236		Prove Owner	1588023809462	1588023809519	OK	 
USER	Prove Ownership	1236	END	1588023809462	1588023809519
USER	Prove Ownership	1237	START	1588023809663	1588023809663
REQUEST	1237		Prove Owner	1588023809663	1588023809713	OK	 
USER	Prove Ownership	1237	END	1588023809663	1588023809713
USER	Prove Ownership	1238	START	1588023809862	1588023809862
REQUEST	1238		Prove Owner	1588023809862	1588023809922	OK	 
USER	Prove Ownership	1238	END	1588023809862	1588023809923
USER	Prove Ownership	1239	START	1588023810063	1588023810063
REQUEST	1239		Prove Owner	1588023810063	1588023810136	OK	 
USER	Prove Ownership	1239	END	1588023810063	1588023810136
USER	Prove Ownership	1240	START	1588023810261	1588023810261
REQUEST	1240		Prove Owner	1588023810262	1588023810394	OK	 
USER	Prove Ownership	1240	END	1588023810261	1588023810394
USER	Prove Ownership	1241	START	1588023810461	1588023810461
REQUEST	1241		Prove Owner	1588023810461	1588023810512	OK	 
USER	Prove Ownership	1241	END	1588023810461	1588023810512
USER	Prove Ownership	1242	START	1588023810673	1588023810673
REQUEST	1242		Prove Owner	1588023810674	1588023810746	OK	 
USER	Prove Ownership	1242	END	1588023810673	1588023810746
USER	Prove Ownership	1243	START	1588023810873	1588023810873
REQUEST	1243		Prove Owner	1588023810873	1588023810932	OK	 
USER	Prove Ownership	1243	END	1588023810873	1588023810932
USER	Prove Ownership	1244	START	1588023811071	1588023811071
REQUEST	1244		Prove Owner	1588023811072	1588023811159	OK	 
USER	Prove Ownership	1244	END	1588023811071	1588023811160
USER	Prove Ownership	1245	START	1588023811271	1588023811271
REQUEST	1245		Prove Owner	1588023811271	1588023811390	OK	 
USER	Prove Ownership	1245	END	1588023811271	1588023811390
USER	Prove Ownership	1246	START	1588023811472	1588023811472
REQUEST	1246		Prove Owner	1588023811473	1588023811532	OK	 
USER	Prove Ownership	1246	END	1588023811472	1588023811532
USER	Prove Ownership	1247	START	1588023811661	1588023811661
REQUEST	1247		Prove Owner	1588023811662	1588023811717	OK	 
USER	Prove Ownership	1247	END	1588023811661	1588023811717
USER	Prove Ownership	1248	START	1588023811862	1588023811862
REQUEST	1248		Prove Owner	1588023811863	1588023811923	OK	 
USER	Prove Ownership	1248	END	1588023811862	1588023811924
USER	Prove Ownership	1249	START	1588023812061	1588023812061
REQUEST	1249		Prove Owner	1588023812062	1588023812127	OK	 
USER	Prove Ownership	1249	END	1588023812061	1588023812128
USER	Prove Ownership	1250	START	1588023812261	1588023812261
REQUEST	1250		Prove Owner	1588023812262	1588023812342	OK	 
USER	Prove Ownership	1250	END	1588023812261	1588023812343
USER	Prove Ownership	1251	START	1588023812462	1588023812462
REQUEST	1251		Prove Owner	1588023812463	1588023812528	OK	 
USER	Prove Ownership	1251	END	1588023812462	1588023812528
USER	Prove Ownership	1252	START	1588023812662	1588023812662
REQUEST	1252		Prove Owner	1588023812662	1588023812763	OK	 
USER	Prove Ownership	1252	END	1588023812662	1588023812764
USER	Prove Ownership	1253	START	1588023812861	1588023812861
REQUEST	1253		Prove Owner	1588023812861	1588023812927	OK	 
USER	Prove Ownership	1253	END	1588023812861	1588023812927
USER	Prove Ownership	1254	START	1588023813062	1588023813062
REQUEST	1254		Prove Owner	1588023813062	1588023813138	OK	 
USER	Prove Ownership	1254	END	1588023813062	1588023813138
USER	Prove Ownership	1255	START	1588023813261	1588023813261
REQUEST	1255		Prove Owner	1588023813262	1588023813373	OK	 
USER	Prove Ownership	1255	END	1588023813261	1588023813373
USER	Prove Ownership	1256	START	1588023813461	1588023813461
REQUEST	1256		Prove Owner	1588023813462	1588023813547	OK	 
USER	Prove Ownership	1256	END	1588023813461	1588023813548
USER	Prove Ownership	1257	START	1588023813662	1588023813662
REQUEST	1257		Prove Owner	1588023813662	1588023813724	OK	 
USER	Prove Ownership	1257	END	1588023813662	1588023813724
USER	Prove Ownership	1258	START	1588023813861	1588023813861
REQUEST	1258		Prove Owner	1588023813862	1588023813940	OK	 
USER	Prove Ownership	1258	END	1588023813861	1588023813940
USER	Prove Ownership	1259	START	1588023814061	1588023814061
REQUEST	1259		Prove Owner	1588023814061	1588023814154	OK	 
USER	Prove Ownership	1259	END	1588023814061	1588023814155
USER	Prove Ownership	1260	START	1588023814261	1588023814261
REQUEST	1260		Prove Owner	1588023814262	1588023814341	OK	 
USER	Prove Ownership	1260	END	1588023814261	1588023814341
USER	Prove Ownership	1261	START	1588023814461	1588023814461
REQUEST	1261		Prove Owner	1588023814462	1588023814530	OK	 
USER	Prove Ownership	1261	END	1588023814461	1588023814531
USER	Prove Ownership	1262	START	1588023814671	1588023814671
REQUEST	1262		Prove Owner	1588023814671	1588023814779	OK	 
USER	Prove Ownership	1262	END	1588023814671	1588023814779
USER	Prove Ownership	1263	START	1588023814873	1588023814873
REQUEST	1263		Prove Owner	1588023814874	1588023814929	OK	 
USER	Prove Ownership	1263	END	1588023814873	1588023814929
USER	Prove Ownership	1264	START	1588023815073	1588023815073
REQUEST	1264		Prove Owner	1588023815073	1588023815126	OK	 
USER	Prove Ownership	1264	END	1588023815073	1588023815127
USER	Prove Ownership	1265	START	1588023815273	1588023815273
REQUEST	1265		Prove Owner	1588023815273	1588023815369	OK	 
USER	Prove Ownership	1265	END	1588023815273	1588023815369
USER	Prove Ownership	1266	START	1588023815471	1588023815471
REQUEST	1266		Prove Owner	1588023815471	1588023815579	OK	 
USER	Prove Ownership	1266	END	1588023815471	1588023815579
USER	Prove Ownership	1267	START	1588023815671	1588023815671
REQUEST	1267		Prove Owner	1588023815672	1588023815789	OK	 
USER	Prove Ownership	1267	END	1588023815671	1588023815790
USER	Prove Ownership	1268	START	1588023815872	1588023815872
REQUEST	1268		Prove Owner	1588023815873	1588023816012	OK	 
USER	Prove Ownership	1268	END	1588023815872	1588023816013
USER	Prove Ownership	1269	START	1588023816072	1588023816072
REQUEST	1269		Prove Owner	1588023816072	1588023816269	OK	 
USER	Prove Ownership	1269	END	1588023816072	1588023816270
USER	Prove Ownership	1270	START	1588023816271	1588023816271
REQUEST	1270		Prove Owner	1588023816272	1588023816359	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	1270	END	1588023816271	1588023816360
USER	Prove Ownership	1271	START	1588023816471	1588023816471
REQUEST	1271		Prove Owner	1588023816472	1588023816523	OK	 
USER	Prove Ownership	1271	END	1588023816471	1588023816523
USER	Prove Ownership	1272	START	1588023816671	1588023816671
REQUEST	1272		Prove Owner	1588023816671	1588023816732	OK	 
USER	Prove Ownership	1272	END	1588023816671	1588023816733
USER	Prove Ownership	1273	START	1588023816872	1588023816872
REQUEST	1273		Prove Owner	1588023816872	1588023816935	OK	 
USER	Prove Ownership	1273	END	1588023816872	1588023816935
USER	Prove Ownership	1274	START	1588023817073	1588023817073
REQUEST	1274		Prove Owner	1588023817073	1588023817140	OK	 
USER	Prove Ownership	1274	END	1588023817073	1588023817141
USER	Prove Ownership	1275	START	1588023817270	1588023817270
REQUEST	1275		Prove Owner	1588023817271	1588023817383	OK	 
USER	Prove Ownership	1275	END	1588023817270	1588023817384
USER	Prove Ownership	1276	START	1588023817472	1588023817472
REQUEST	1276		Prove Owner	1588023817473	1588023817533	OK	 
USER	Prove Ownership	1276	END	1588023817472	1588023817533
USER	Prove Ownership	1277	START	1588023817662	1588023817662
REQUEST	1277		Prove Owner	1588023817663	1588023817731	OK	 
USER	Prove Ownership	1277	END	1588023817662	1588023817731
USER	Prove Ownership	1278	START	1588023817863	1588023817863
REQUEST	1278		Prove Owner	1588023817864	1588023817934	OK	 
USER	Prove Ownership	1278	END	1588023817863	1588023817934
USER	Prove Ownership	1279	START	1588023818061	1588023818061
REQUEST	1279		Prove Owner	1588023818062	1588023818120	OK	 
USER	Prove Ownership	1279	END	1588023818061	1588023818120
USER	Prove Ownership	1280	START	1588023818262	1588023818262
REQUEST	1280		Prove Owner	1588023818263	1588023818331	OK	 
USER	Prove Ownership	1280	END	1588023818262	1588023818331
USER	Prove Ownership	1281	START	1588023818461	1588023818461
REQUEST	1281		Prove Owner	1588023818462	1588023818522	OK	 
USER	Prove Ownership	1281	END	1588023818461	1588023818523
USER	Prove Ownership	1282	START	1588023818662	1588023818662
REQUEST	1282		Prove Owner	1588023818662	1588023818724	OK	 
USER	Prove Ownership	1282	END	1588023818662	1588023818724
USER	Prove Ownership	1283	START	1588023818861	1588023818861
REQUEST	1283		Prove Owner	1588023818861	1588023818939	OK	 
USER	Prove Ownership	1283	END	1588023818861	1588023818939
USER	Prove Ownership	1284	START	1588023819061	1588023819061
REQUEST	1284		Prove Owner	1588023819061	1588023819111	OK	 
USER	Prove Ownership	1284	END	1588023819061	1588023819111
USER	Prove Ownership	1285	START	1588023819261	1588023819261
REQUEST	1285		Prove Owner	1588023819262	1588023819357	OK	 
USER	Prove Ownership	1285	END	1588023819261	1588023819357
USER	Prove Ownership	1286	START	1588023819461	1588023819461
REQUEST	1286		Prove Owner	1588023819462	1588023819532	OK	 
USER	Prove Ownership	1286	END	1588023819461	1588023819533
USER	Prove Ownership	1287	START	1588023819662	1588023819662
REQUEST	1287		Prove Owner	1588023819662	1588023819725	OK	 
USER	Prove Ownership	1287	END	1588023819662	1588023819725
USER	Prove Ownership	1288	START	1588023819862	1588023819862
REQUEST	1288		Prove Owner	1588023819862	1588023819952	OK	 
USER	Prove Ownership	1288	END	1588023819862	1588023819952
USER	Prove Ownership	1289	START	1588023820062	1588023820062
REQUEST	1289		Prove Owner	1588023820062	1588023820129	OK	 
USER	Prove Ownership	1289	END	1588023820062	1588023820129
USER	Prove Ownership	1290	START	1588023820261	1588023820261
REQUEST	1290		Prove Owner	1588023820261	1588023820350	OK	 
USER	Prove Ownership	1290	END	1588023820261	1588023820350
USER	Prove Ownership	1291	START	1588023820462	1588023820462
REQUEST	1291		Prove Owner	1588023820462	1588023820521	OK	 
USER	Prove Ownership	1291	END	1588023820462	1588023820521
USER	Prove Ownership	1292	START	1588023820672	1588023820672
REQUEST	1292		Prove Owner	1588023820672	1588023820737	OK	 
USER	Prove Ownership	1292	END	1588023820672	1588023820737
USER	Prove Ownership	1293	START	1588023820872	1588023820872
REQUEST	1293		Prove Owner	1588023820873	1588023820949	OK	 
USER	Prove Ownership	1293	END	1588023820872	1588023820949
USER	Prove Ownership	1294	START	1588023821073	1588023821073
REQUEST	1294		Prove Owner	1588023821073	1588023821141	OK	 
USER	Prove Ownership	1294	END	1588023821073	1588023821141
USER	Prove Ownership	1295	START	1588023821271	1588023821271
REQUEST	1295		Prove Owner	1588023821272	1588023821380	OK	 
USER	Prove Ownership	1295	END	1588023821271	1588023821380
USER	Prove Ownership	1296	START	1588023821472	1588023821472
REQUEST	1296		Prove Owner	1588023821472	1588023821531	OK	 
USER	Prove Ownership	1296	END	1588023821472	1588023821531
USER	Prove Ownership	1297	START	1588023821662	1588023821662
REQUEST	1297		Prove Owner	1588023821662	1588023821718	OK	 
USER	Prove Ownership	1297	END	1588023821662	1588023821718
USER	Prove Ownership	1298	START	1588023821861	1588023821861
REQUEST	1298		Prove Owner	1588023821862	1588023821917	OK	 
USER	Prove Ownership	1298	END	1588023821861	1588023821917
USER	Prove Ownership	1299	START	1588023822062	1588023822062
REQUEST	1299		Prove Owner	1588023822062	1588023822134	OK	 
USER	Prove Ownership	1299	END	1588023822062	1588023822134
USER	Prove Ownership	1300	START	1588023822262	1588023822262
REQUEST	1300		Prove Owner	1588023822262	1588023822345	OK	 
USER	Prove Ownership	1300	END	1588023822262	1588023822345
USER	Prove Ownership	1301	START	1588023822461	1588023822461
REQUEST	1301		Prove Owner	1588023822462	1588023822532	OK	 
USER	Prove Ownership	1301	END	1588023822461	1588023822533
USER	Prove Ownership	1302	START	1588023822672	1588023822672
REQUEST	1302		Prove Owner	1588023822673	1588023822751	OK	 
USER	Prove Ownership	1302	END	1588023822672	1588023822752
USER	Prove Ownership	1303	START	1588023822872	1588023822872
REQUEST	1303		Prove Owner	1588023822872	1588023822926	OK	 
USER	Prove Ownership	1303	END	1588023822872	1588023822926
USER	Prove Ownership	1304	START	1588023823072	1588023823072
REQUEST	1304		Prove Owner	1588023823073	1588023823136	OK	 
USER	Prove Ownership	1304	END	1588023823072	1588023823136
USER	Prove Ownership	1305	START	1588023823271	1588023823271
REQUEST	1305		Prove Owner	1588023823271	1588023823351	OK	 
USER	Prove Ownership	1305	END	1588023823271	1588023823351
USER	Prove Ownership	1306	START	1588023823472	1588023823472
REQUEST	1306		Prove Owner	1588023823472	1588023823526	OK	 
USER	Prove Ownership	1306	END	1588023823472	1588023823526
USER	Prove Ownership	1307	START	1588023823662	1588023823662
REQUEST	1307		Prove Owner	1588023823663	1588023823719	OK	 
USER	Prove Ownership	1307	END	1588023823662	1588023823719
USER	Prove Ownership	1308	START	1588023823862	1588023823862
REQUEST	1308		Prove Owner	1588023823862	1588023823967	OK	 
USER	Prove Ownership	1308	END	1588023823862	1588023823967
USER	Prove Ownership	1309	START	1588023824061	1588023824061
REQUEST	1309		Prove Owner	1588023824062	1588023824135	OK	 
USER	Prove Ownership	1309	END	1588023824061	1588023824136
USER	Prove Ownership	1310	START	1588023824261	1588023824261
REQUEST	1310		Prove Owner	1588023824262	1588023824323	OK	 
USER	Prove Ownership	1310	END	1588023824261	1588023824324
USER	Prove Ownership	1311	START	1588023824461	1588023824461
REQUEST	1311		Prove Owner	1588023824461	1588023824538	OK	 
USER	Prove Ownership	1311	END	1588023824461	1588023824539
USER	Prove Ownership	1312	START	1588023824661	1588023824661
REQUEST	1312		Prove Owner	1588023824662	1588023824722	OK	 
USER	Prove Ownership	1312	END	1588023824661	1588023824722
USER	Prove Ownership	1313	START	1588023824862	1588023824862
REQUEST	1313		Prove Owner	1588023824863	1588023824925	OK	 
USER	Prove Ownership	1313	END	1588023824862	1588023824925
USER	Prove Ownership	1314	START	1588023825062	1588023825062
REQUEST	1314		Prove Owner	1588023825062	1588023825127	OK	 
USER	Prove Ownership	1314	END	1588023825062	1588023825127
USER	Prove Ownership	1315	START	1588023825261	1588023825261
REQUEST	1315		Prove Owner	1588023825262	1588023825331	OK	 
USER	Prove Ownership	1315	END	1588023825261	1588023825332
USER	Prove Ownership	1316	START	1588023825461	1588023825461
REQUEST	1316		Prove Owner	1588023825462	1588023825627	OK	 
USER	Prove Ownership	1316	END	1588023825461	1588023825627
USER	Prove Ownership	1317	START	1588023825671	1588023825671
USER	Prove Ownership	1318	START	1588023825872	1588023825872
REQUEST	1317		Prove Owner	1588023825671	1588023825914	OK	 
USER	Prove Ownership	1317	END	1588023825671	1588023825914
REQUEST	1318		Prove Owner	1588023825873	1588023826026	OK	 
USER	Prove Ownership	1318	END	1588023825872	1588023826026
USER	Prove Ownership	1319	START	1588023826071	1588023826071
REQUEST	1319		Prove Owner	1588023826071	1588023826231	OK	 
USER	Prove Ownership	1319	END	1588023826071	1588023826231
