RUN	computerdatabase.ProveOwner	proveowner	1588092760519	9 per second	3.3.1
USER	Prove Ownership	602	END	1588092828704	1588092828760
USER	Prove Ownership	603	START	1588092828816	1588092828816
REQUEST	603		Prove Owner	1588092828817	1588092828887	OK	 
USER	Prove Ownership	603	END	1588092828816	1588092828887
USER	Prove Ownership	604	START	1588092828924	1588092828924
REQUEST	604		Prove Owner	1588092828924	1588092828974	OK	 
USER	Prove Ownership	604	END	1588092828924	1588092828975
USER	Prove Ownership	605	START	1588092829035	1588092829035
REQUEST	605		Prove Owner	1588092829036	1588092829086	OK	 
USER	Prove Ownership	605	END	1588092829035	1588092829086
USER	Prove Ownership	606	START	1588092829144	1588092829144
REQUEST	606		Prove Owner	1588092829144	1588092829212	OK	 
USER	Prove Ownership	606	END	1588092829144	1588092829212
USER	Prove Ownership	607	START	1588092829265	1588092829265
REQUEST	607		Prove Owner	1588092829266	1588092829317	OK	 
USER	Prove Ownership	607	END	1588092829265	1588092829318
USER	Prove Ownership	608	START	1588092829373	1588092829373
REQUEST	608		Prove Owner	1588092829374	1588092829426	OK	 
USER	Prove Ownership	608	END	1588092829373	1588092829426
USER	Prove Ownership	609	START	1588092829483	1588092829483
REQUEST	609		Prove Owner	1588092829484	1588092829544	OK	 
USER	Prove Ownership	609	END	1588092829483	1588092829545
USER	Prove Ownership	610	START	1588092829594	1588092829594
REQUEST	610		Prove Owner	1588092829594	1588092829672	OK	 
USER	Prove Ownership	610	END	1588092829594	1588092829673
USER	Prove Ownership	611	START	1588092829704	1588092829704
REQUEST	611		Prove Owner	1588092829704	1588092829763	OK	 
USER	Prove Ownership	611	END	1588092829704	1588092829763
USER	Prove Ownership	612	START	1588092829816	1588092829816
REQUEST	612		Prove Owner	1588092829816	1588092829909	OK	 
USER	Prove Ownership	612	END	1588092829816	1588092829909
USER	Prove Ownership	613	START	1588092829924	1588092829924
REQUEST	613		Prove Owner	1588092829924	1588092829990	OK	 
USER	Prove Ownership	613	END	1588092829924	1588092829990
USER	Prove Ownership	614	START	1588092830033	1588092830033
REQUEST	614		Prove Owner	1588092830034	1588092830113	OK	 
USER	Prove Ownership	614	END	1588092830033	1588092830113
USER	Prove Ownership	615	START	1588092830153	1588092830153
REQUEST	615		Prove Owner	1588092830154	1588092830239	OK	 
USER	Prove Ownership	615	END	1588092830153	1588092830239
USER	Prove Ownership	616	START	1588092830263	1588092830263
REQUEST	616		Prove Owner	1588092830263	1588092830325	OK	 
USER	Prove Ownership	616	END	1588092830263	1588092830326
USER	Prove Ownership	617	START	1588092830373	1588092830373
REQUEST	617		Prove Owner	1588092830374	1588092830425	OK	 
USER	Prove Ownership	617	END	1588092830373	1588092830426
USER	Prove Ownership	618	START	1588092830484	1588092830484
REQUEST	618		Prove Owner	1588092830484	1588092830541	OK	 
USER	Prove Ownership	618	END	1588092830484	1588092830542
USER	Prove Ownership	619	START	1588092830594	1588092830594
REQUEST	619		Prove Owner	1588092830595	1588092830664	OK	 
USER	Prove Ownership	619	END	1588092830594	1588092830665
USER	Prove Ownership	620	START	1588092830704	1588092830704
REQUEST	620		Prove Owner	1588092830704	1588092830764	OK	 
USER	Prove Ownership	620	END	1588092830704	1588092830764
USER	Prove Ownership	621	START	1588092830814	1588092830814
REQUEST	621		Prove Owner	1588092830814	1588092830868	OK	 
USER	Prove Ownership	621	END	1588092830814	1588092830868
USER	Prove Ownership	622	START	1588092830923	1588092830923
REQUEST	622		Prove Owner	1588092830924	1588092830970	OK	 
USER	Prove Ownership	622	END	1588092830923	1588092830970
USER	Prove Ownership	623	START	1588092831035	1588092831035
REQUEST	623		Prove Owner	1588092831036	1588092831091	OK	 
USER	Prove Ownership	623	END	1588092831035	1588092831092
USER	Prove Ownership	624	START	1588092831144	1588092831144
REQUEST	624		Prove Owner	1588092831144	1588092831208	OK	 
USER	Prove Ownership	624	END	1588092831144	1588092831208
USER	Prove Ownership	625	START	1588092831264	1588092831264
REQUEST	625		Prove Owner	1588092831265	1588092831319	OK	 
USER	Prove Ownership	625	END	1588092831264	1588092831319
USER	Prove Ownership	626	START	1588092831374	1588092831374
REQUEST	626		Prove Owner	1588092831374	1588092831428	OK	 
USER	Prove Ownership	626	END	1588092831374	1588092831429
USER	Prove Ownership	627	START	1588092831483	1588092831483
REQUEST	627		Prove Owner	1588092831484	1588092831533	OK	 
USER	Prove Ownership	627	END	1588092831483	1588092831534
USER	Prove Ownership	628	START	1588092831594	1588092831594
REQUEST	628		Prove Owner	1588092831595	1588092831643	OK	 
USER	Prove Ownership	628	END	1588092831594	1588092831643
USER	Prove Ownership	629	START	1588092831704	1588092831704
REQUEST	629		Prove Owner	1588092831705	1588092831772	OK	 
USER	Prove Ownership	629	END	1588092831704	1588092831772
USER	Prove Ownership	630	START	1588092831815	1588092831815
REQUEST	630		Prove Owner	1588092831816	1588092831867	OK	 
USER	Prove Ownership	630	END	1588092831815	1588092831867
USER	Prove Ownership	631	START	1588092831925	1588092831925
REQUEST	631		Prove Owner	1588092831926	1588092831977	OK	 
USER	Prove Ownership	631	END	1588092831925	1588092831977
USER	Prove Ownership	632	START	1588092832035	1588092832035
REQUEST	632		Prove Owner	1588092832035	1588092832082	OK	 
USER	Prove Ownership	632	END	1588092832035	1588092832082
USER	Prove Ownership	633	START	1588092832144	1588092832144
REQUEST	633		Prove Owner	1588092832145	1588092832225	OK	 
USER	Prove Ownership	633	END	1588092832144	1588092832225
USER	Prove Ownership	634	START	1588092832266	1588092832266
REQUEST	634		Prove Owner	1588092832266	1588092832320	OK	 
USER	Prove Ownership	634	END	1588092832266	1588092832320
USER	Prove Ownership	635	START	1588092832373	1588092832373
REQUEST	635		Prove Owner	1588092832374	1588092832428	OK	 
USER	Prove Ownership	635	END	1588092832373	1588092832428
USER	Prove Ownership	636	START	1588092832485	1588092832485
REQUEST	636		Prove Owner	1588092832486	1588092832534	OK	 
USER	Prove Ownership	636	END	1588092832485	1588092832535
USER	Prove Ownership	637	START	1588092832594	1588092832594
REQUEST	637		Prove Owner	1588092832595	1588092832638	OK	 
USER	Prove Ownership	637	END	1588092832594	1588092832638
USER	Prove Ownership	638	START	1588092832705	1588092832705
REQUEST	638		Prove Owner	1588092832705	1588092832764	OK	 
USER	Prove Ownership	638	END	1588092832705	1588092832764
USER	Prove Ownership	639	START	1588092832814	1588092832814
REQUEST	639		Prove Owner	1588092832815	1588092832858	OK	 
USER	Prove Ownership	639	END	1588092832814	1588092832858
USER	Prove Ownership	640	START	1588092832924	1588092832924
REQUEST	640		Prove Owner	1588092832924	1588092832982	OK	 
USER	Prove Ownership	640	END	1588092832924	1588092832983
USER	Prove Ownership	641	START	1588092833034	1588092833034
REQUEST	641		Prove Owner	1588092833035	1588092833085	OK	 
USER	Prove Ownership	641	END	1588092833034	1588092833086
USER	Prove Ownership	642	START	1588092833143	1588092833143
REQUEST	642		Prove Owner	1588092833144	1588092833205	OK	 
USER	Prove Ownership	642	END	1588092833143	1588092833205
USER	Prove Ownership	643	START	1588092833255	1588092833255
REQUEST	643		Prove Owner	1588092833256	1588092833343	OK	 
USER	Prove Ownership	643	END	1588092833255	1588092833343
USER	Prove Ownership	644	START	1588092833373	1588092833373
REQUEST	644		Prove Owner	1588092833374	1588092833430	OK	 
USER	Prove Ownership	644	END	1588092833373	1588092833430
USER	Prove Ownership	645	START	1588092833484	1588092833484
REQUEST	645		Prove Owner	1588092833485	1588092833536	OK	 
USER	Prove Ownership	645	END	1588092833484	1588092833536
USER	Prove Ownership	646	START	1588092833595	1588092833595
REQUEST	646		Prove Owner	1588092833596	1588092833648	OK	 
USER	Prove Ownership	646	END	1588092833595	1588092833648
USER	Prove Ownership	647	START	1588092833704	1588092833704
REQUEST	647		Prove Owner	1588092833704	1588092833771	OK	 
USER	Prove Ownership	647	END	1588092833704	1588092833771
USER	Prove Ownership	648	START	1588092833815	1588092833815
REQUEST	648		Prove Owner	1588092833816	1588092833875	OK	 
USER	Prove Ownership	648	END	1588092833815	1588092833876
USER	Prove Ownership	649	START	1588092833923	1588092833923
REQUEST	649		Prove Owner	1588092833924	1588092833978	OK	 
USER	Prove Ownership	649	END	1588092833923	1588092833978
USER	Prove Ownership	650	START	1588092834036	1588092834036
REQUEST	650		Prove Owner	1588092834036	1588092834099	OK	 
USER	Prove Ownership	650	END	1588092834036	1588092834099
USER	Prove Ownership	651	START	1588092834143	1588092834143
REQUEST	651		Prove Owner	1588092834144	1588092834208	OK	 
USER	Prove Ownership	651	END	1588092834143	1588092834209
USER	Prove Ownership	652	START	1588092834263	1588092834263
REQUEST	652		Prove Owner	1588092834264	1588092834310	OK	 
USER	Prove Ownership	652	END	1588092834263	1588092834311
USER	Prove Ownership	653	START	1588092834375	1588092834375
REQUEST	653		Prove Owner	1588092834375	1588092834424	OK	 
USER	Prove Ownership	653	END	1588092834375	1588092834425
USER	Prove Ownership	654	START	1588092834484	1588092834484
REQUEST	654		Prove Owner	1588092834485	1588092834530	OK	 
USER	Prove Ownership	654	END	1588092834484	1588092834531
USER	Prove Ownership	655	START	1588092834595	1588092834595
REQUEST	655		Prove Owner	1588092834595	1588092834641	OK	 
USER	Prove Ownership	655	END	1588092834595	1588092834642
USER	Prove Ownership	656	START	1588092834704	1588092834704
REQUEST	656		Prove Owner	1588092834705	1588092834767	OK	 
USER	Prove Ownership	656	END	1588092834704	1588092834767
USER	Prove Ownership	657	START	1588092834815	1588092834815
REQUEST	657		Prove Owner	1588092834815	1588092834864	OK	 
USER	Prove Ownership	657	END	1588092834815	1588092834864
USER	Prove Ownership	658	START	1588092834923	1588092834923
REQUEST	658		Prove Owner	1588092834924	1588092834980	OK	 
USER	Prove Ownership	658	END	1588092834923	1588092834980
USER	Prove Ownership	659	START	1588092835033	1588092835033
REQUEST	659		Prove Owner	1588092835034	1588092835084	OK	 
USER	Prove Ownership	659	END	1588092835033	1588092835085
USER	Prove Ownership	660	START	1588092835144	1588092835144
REQUEST	660		Prove Owner	1588092835145	1588092835209	OK	 
USER	Prove Ownership	660	END	1588092835144	1588092835209
USER	Prove Ownership	661	START	1588092835263	1588092835263
REQUEST	661		Prove Owner	1588092835263	1588092835320	OK	 
USER	Prove Ownership	661	END	1588092835263	1588092835320
USER	Prove Ownership	662	START	1588092835374	1588092835374
REQUEST	662		Prove Owner	1588092835375	1588092835431	OK	 
USER	Prove Ownership	662	END	1588092835374	1588092835431
USER	Prove Ownership	663	START	1588092835484	1588092835484
REQUEST	663		Prove Owner	1588092835484	1588092835542	OK	 
USER	Prove Ownership	663	END	1588092835484	1588092835543
USER	Prove Ownership	664	START	1588092835593	1588092835593
REQUEST	664		Prove Owner	1588092835593	1588092835636	OK	 
USER	Prove Ownership	664	END	1588092835593	1588092835636
USER	Prove Ownership	665	START	1588092835704	1588092835704
REQUEST	665		Prove Owner	1588092835705	1588092835757	OK	 
USER	Prove Ownership	665	END	1588092835704	1588092835757
USER	Prove Ownership	666	START	1588092835815	1588092835815
REQUEST	666		Prove Owner	1588092835816	1588092835862	OK	 
USER	Prove Ownership	666	END	1588092835815	1588092835862
USER	Prove Ownership	667	START	1588092835925	1588092835925
REQUEST	667		Prove Owner	1588092835925	1588092835977	OK	 
USER	Prove Ownership	667	END	1588092835925	1588092835978
USER	Prove Ownership	668	START	1588092836034	1588092836034
REQUEST	668		Prove Owner	1588092836034	1588092836105	OK	 
USER	Prove Ownership	668	END	1588092836034	1588092836106
USER	Prove Ownership	669	START	1588092836144	1588092836144
REQUEST	669		Prove Owner	1588092836144	1588092836227	OK	 
USER	Prove Ownership	669	END	1588092836144	1588092836228
USER	Prove Ownership	670	START	1588092836263	1588092836263
REQUEST	670		Prove Owner	1588092836263	1588092836327	OK	 
USER	Prove Ownership	670	END	1588092836263	1588092836328
USER	Prove Ownership	671	START	1588092836374	1588092836374
REQUEST	671		Prove Owner	1588092836374	1588092836431	OK	 
USER	Prove Ownership	671	END	1588092836374	1588092836431
USER	Prove Ownership	672	START	1588092836484	1588092836484
REQUEST	672		Prove Owner	1588092836485	1588092836539	OK	 
USER	Prove Ownership	672	END	1588092836484	1588092836539
USER	Prove Ownership	673	START	1588092836594	1588092836594
REQUEST	673		Prove Owner	1588092836594	1588092836644	OK	 
USER	Prove Ownership	673	END	1588092836594	1588092836645
USER	Prove Ownership	674	START	1588092836704	1588092836704
REQUEST	674		Prove Owner	1588092836705	1588092836769	OK	 
USER	Prove Ownership	674	END	1588092836704	1588092836770
USER	Prove Ownership	675	START	1588092836815	1588092836815
REQUEST	675		Prove Owner	1588092836815	1588092836864	OK	 
USER	Prove Ownership	675	END	1588092836815	1588092836864
USER	Prove Ownership	676	START	1588092836925	1588092836925
REQUEST	676		Prove Owner	1588092836925	1588092836977	OK	 
USER	Prove Ownership	676	END	1588092836925	1588092836977
USER	Prove Ownership	677	START	1588092837034	1588092837034
REQUEST	677		Prove Owner	1588092837034	1588092837086	OK	 
USER	Prove Ownership	677	END	1588092837034	1588092837087
USER	Prove Ownership	678	START	1588092837146	1588092837146
REQUEST	678		Prove Owner	1588092837147	1588092837229	OK	 
USER	Prove Ownership	678	END	1588092837146	1588092837229
USER	Prove Ownership	679	START	1588092837265	1588092837265
REQUEST	679		Prove Owner	1588092837266	1588092837321	OK	 
USER	Prove Ownership	679	END	1588092837265	1588092837322
USER	Prove Ownership	680	START	1588092837374	1588092837374
REQUEST	680		Prove Owner	1588092837375	1588092837443	OK	 
USER	Prove Ownership	680	END	1588092837374	1588092837443
USER	Prove Ownership	681	START	1588092837484	1588092837484
REQUEST	681		Prove Owner	1588092837484	1588092837532	OK	 
USER	Prove Ownership	681	END	1588092837484	1588092837532
USER	Prove Ownership	682	START	1588092837595	1588092837595
REQUEST	682		Prove Owner	1588092837595	1588092837637	OK	 
USER	Prove Ownership	682	END	1588092837595	1588092837638
USER	Prove Ownership	683	START	1588092837703	1588092837703
USER	Prove Ownership	684	START	1588092837814	1588092837814
REQUEST	683		Prove Owner	1588092837705	1588092837880	OK	 
USER	Prove Ownership	683	END	1588092837703	1588092837881
USER	Prove Ownership	685	START	1588092837924	1588092837924
REQUEST	684		Prove Owner	1588092837814	1588092837983	OK	 
USER	Prove Ownership	684	END	1588092837814	1588092837983
USER	Prove Ownership	686	START	1588092838033	1588092838033
REQUEST	685		Prove Owner	1588092837924	1588092838083	OK	 
USER	Prove Ownership	685	END	1588092837924	1588092838084
USER	Prove Ownership	687	START	1588092838143	1588092838143
REQUEST	686		Prove Owner	1588092838033	1588092838219	OK	 
USER	Prove Ownership	686	END	1588092838033	1588092838219
USER	Prove Ownership	688	START	1588092838263	1588092838263
REQUEST	687		Prove Owner	1588092838144	1588092838339	OK	 
USER	Prove Ownership	687	END	1588092838143	1588092838340
USER	Prove Ownership	689	START	1588092838374	1588092838374
REQUEST	688		Prove Owner	1588092838264	1588092838454	OK	 
USER	Prove Ownership	688	END	1588092838263	1588092838454
USER	Prove Ownership	690	START	1588092838484	1588092838484
REQUEST	689		Prove Owner	1588092838374	1588092838531	OK	 
USER	Prove Ownership	689	END	1588092838374	1588092838531
USER	Prove Ownership	691	START	1588092838594	1588092838594
REQUEST	690		Prove Owner	1588092838484	1588092838606	OK	 
USER	Prove Ownership	690	END	1588092838484	1588092838606
REQUEST	691		Prove Owner	1588092838594	1588092838647	OK	 
USER	Prove Ownership	691	END	1588092838594	1588092838648
USER	Prove Ownership	692	START	1588092838704	1588092838704
REQUEST	692		Prove Owner	1588092838705	1588092838765	OK	 
USER	Prove Ownership	692	END	1588092838704	1588092838766
USER	Prove Ownership	693	START	1588092838816	1588092838816
REQUEST	693		Prove Owner	1588092838816	1588092838875	OK	 
USER	Prove Ownership	693	END	1588092838816	1588092838876
USER	Prove Ownership	694	START	1588092838924	1588092838924
REQUEST	694		Prove Owner	1588092838924	1588092838971	OK	 
USER	Prove Ownership	694	END	1588092838924	1588092838972
USER	Prove Ownership	695	START	1588092839033	1588092839033
REQUEST	695		Prove Owner	1588092839034	1588092839092	OK	 
USER	Prove Ownership	695	END	1588092839033	1588092839093
USER	Prove Ownership	696	START	1588092839145	1588092839145
REQUEST	696		Prove Owner	1588092839145	1588092839223	OK	 
USER	Prove Ownership	696	END	1588092839145	1588092839224
USER	Prove Ownership	697	START	1588092839263	1588092839263
REQUEST	697		Prove Owner	1588092839264	1588092839315	OK	 
USER	Prove Ownership	697	END	1588092839263	1588092839315
USER	Prove Ownership	698	START	1588092839375	1588092839375
REQUEST	698		Prove Owner	1588092839376	1588092839431	OK	 
USER	Prove Ownership	698	END	1588092839375	1588092839431
USER	Prove Ownership	699	START	1588092839484	1588092839484
REQUEST	699		Prove Owner	1588092839485	1588092839534	OK	 
USER	Prove Ownership	699	END	1588092839484	1588092839534
USER	Prove Ownership	700	START	1588092839595	1588092839595
REQUEST	700		Prove Owner	1588092839595	1588092839642	OK	 
USER	Prove Ownership	700	END	1588092839595	1588092839642
USER	Prove Ownership	701	START	1588092839704	1588092839704
REQUEST	701		Prove Owner	1588092839704	1588092839766	OK	 
USER	Prove Ownership	701	END	1588092839704	1588092839767
USER	Prove Ownership	702	START	1588092839814	1588092839814
REQUEST	702		Prove Owner	1588092839815	1588092839865	OK	 
USER	Prove Ownership	702	END	1588092839814	1588092839866
USER	Prove Ownership	703	START	1588092839924	1588092839924
REQUEST	703		Prove Owner	1588092839924	1588092839969	OK	 
USER	Prove Ownership	703	END	1588092839924	1588092839969
USER	Prove Ownership	704	START	1588092840034	1588092840034
REQUEST	704		Prove Owner	1588092840035	1588092840089	OK	 
USER	Prove Ownership	704	END	1588092840034	1588092840089
USER	Prove Ownership	705	START	1588092840145	1588092840145
REQUEST	705		Prove Owner	1588092840145	1588092840195	OK	 
USER	Prove Ownership	705	END	1588092840145	1588092840196
USER	Prove Ownership	706	START	1588092840265	1588092840265
REQUEST	706		Prove Owner	1588092840266	1588092840317	OK	 
USER	Prove Ownership	706	END	1588092840265	1588092840317
USER	Prove Ownership	707	START	1588092840374	1588092840374
REQUEST	707		Prove Owner	1588092840374	1588092840435	OK	 
USER	Prove Ownership	707	END	1588092840374	1588092840436
USER	Prove Ownership	708	START	1588092840484	1588092840484
REQUEST	708		Prove Owner	1588092840484	1588092840548	OK	 
USER	Prove Ownership	708	END	1588092840484	1588092840548
USER	Prove Ownership	709	START	1588092840594	1588092840594
REQUEST	709		Prove Owner	1588092840594	1588092840647	OK	 
USER	Prove Ownership	709	END	1588092840594	1588092840647
USER	Prove Ownership	710	START	1588092840703	1588092840703
REQUEST	710		Prove Owner	1588092840704	1588092840778	OK	 
USER	Prove Ownership	710	END	1588092840703	1588092840779
USER	Prove Ownership	711	START	1588092840815	1588092840815
REQUEST	711		Prove Owner	1588092840815	1588092840883	OK	 
USER	Prove Ownership	711	END	1588092840815	1588092840884
USER	Prove Ownership	712	START	1588092840924	1588092840924
REQUEST	712		Prove Owner	1588092840925	1588092840981	OK	 
USER	Prove Ownership	712	END	1588092840924	1588092840982
USER	Prove Ownership	713	START	1588092841036	1588092841036
REQUEST	713		Prove Owner	1588092841036	1588092841083	OK	 
USER	Prove Ownership	713	END	1588092841036	1588092841083
USER	Prove Ownership	714	START	1588092841144	1588092841144
REQUEST	714		Prove Owner	1588092841145	1588092841189	OK	 
USER	Prove Ownership	714	END	1588092841144	1588092841189
USER	Prove Ownership	715	START	1588092841264	1588092841264
REQUEST	715		Prove Owner	1588092841264	1588092841317	OK	 
USER	Prove Ownership	715	END	1588092841264	1588092841317
USER	Prove Ownership	716	START	1588092841374	1588092841374
REQUEST	716		Prove Owner	1588092841374	1588092841423	OK	 
USER	Prove Ownership	716	END	1588092841374	1588092841424
USER	Prove Ownership	717	START	1588092841486	1588092841486
REQUEST	717		Prove Owner	1588092841486	1588092841537	OK	 
USER	Prove Ownership	717	END	1588092841486	1588092841537
USER	Prove Ownership	718	START	1588092841594	1588092841594
REQUEST	718		Prove Owner	1588092841594	1588092841641	OK	 
USER	Prove Ownership	718	END	1588092841594	1588092841641
USER	Prove Ownership	719	START	1588092841705	1588092841705
REQUEST	719		Prove Owner	1588092841706	1588092841794	OK	 
USER	Prove Ownership	719	END	1588092841705	1588092841795
USER	Prove Ownership	720	START	1588092841815	1588092841815
REQUEST	720		Prove Owner	1588092841815	1588092841872	OK	 
USER	Prove Ownership	720	END	1588092841815	1588092841873
USER	Prove Ownership	721	START	1588092841926	1588092841926
REQUEST	721		Prove Owner	1588092841927	1588092841983	OK	 
USER	Prove Ownership	721	END	1588092841926	1588092841984
USER	Prove Ownership	722	START	1588092842033	1588092842033
REQUEST	722		Prove Owner	1588092842034	1588092842080	OK	 
USER	Prove Ownership	722	END	1588092842033	1588092842080
USER	Prove Ownership	723	START	1588092842144	1588092842144
REQUEST	723		Prove Owner	1588092842145	1588092842220	OK	 
USER	Prove Ownership	723	END	1588092842144	1588092842220
USER	Prove Ownership	724	START	1588092842265	1588092842265
REQUEST	724		Prove Owner	1588092842265	1588092842341	OK	 
USER	Prove Ownership	724	END	1588092842265	1588092842342
USER	Prove Ownership	725	START	1588092842375	1588092842375
REQUEST	725		Prove Owner	1588092842376	1588092842463	OK	 
USER	Prove Ownership	725	END	1588092842375	1588092842463
USER	Prove Ownership	726	START	1588092842484	1588092842484
REQUEST	726		Prove Owner	1588092842485	1588092842561	OK	 
USER	Prove Ownership	726	END	1588092842484	1588092842561
USER	Prove Ownership	727	START	1588092842594	1588092842594
REQUEST	727		Prove Owner	1588092842594	1588092842647	OK	 
USER	Prove Ownership	727	END	1588092842594	1588092842648
USER	Prove Ownership	728	START	1588092842704	1588092842704
REQUEST	728		Prove Owner	1588092842704	1588092842769	OK	 
USER	Prove Ownership	728	END	1588092842704	1588092842769
USER	Prove Ownership	729	START	1588092842815	1588092842815
REQUEST	729		Prove Owner	1588092842815	1588092842869	OK	 
USER	Prove Ownership	729	END	1588092842815	1588092842870
USER	Prove Ownership	730	START	1588092842924	1588092842924
REQUEST	730		Prove Owner	1588092842924	1588092842976	OK	 
USER	Prove Ownership	730	END	1588092842924	1588092842976
USER	Prove Ownership	731	START	1588092843035	1588092843035
REQUEST	731		Prove Owner	1588092843035	1588092843087	OK	 
USER	Prove Ownership	731	END	1588092843035	1588092843087
USER	Prove Ownership	732	START	1588092843143	1588092843143
REQUEST	732		Prove Owner	1588092843143	1588092843187	OK	 
USER	Prove Ownership	732	END	1588092843143	1588092843188
USER	Prove Ownership	733	START	1588092843263	1588092843263
REQUEST	733		Prove Owner	1588092843264	1588092843334	OK	 
USER	Prove Ownership	733	END	1588092843263	1588092843334
USER	Prove Ownership	734	START	1588092843376	1588092843376
REQUEST	734		Prove Owner	1588092843377	1588092843436	OK	 
USER	Prove Ownership	734	END	1588092843376	1588092843437
USER	Prove Ownership	735	START	1588092843485	1588092843485
REQUEST	735		Prove Owner	1588092843485	1588092843558	OK	 
USER	Prove Ownership	735	END	1588092843485	1588092843559
USER	Prove Ownership	736	START	1588092843595	1588092843595
REQUEST	736		Prove Owner	1588092843595	1588092843655	OK	 
USER	Prove Ownership	736	END	1588092843595	1588092843655
USER	Prove Ownership	737	START	1588092843704	1588092843704
REQUEST	737		Prove Owner	1588092843704	1588092843802	OK	 
USER	Prove Ownership	737	END	1588092843704	1588092843803
USER	Prove Ownership	738	START	1588092843815	1588092843815
REQUEST	738		Prove Owner	1588092843815	1588092843861	OK	 
USER	Prove Ownership	738	END	1588092843815	1588092843861
USER	Prove Ownership	739	START	1588092843926	1588092843926
REQUEST	739		Prove Owner	1588092843927	1588092843986	OK	 
USER	Prove Ownership	739	END	1588092843926	1588092843987
USER	Prove Ownership	740	START	1588092844034	1588092844034
REQUEST	740		Prove Owner	1588092844034	1588092844088	OK	 
USER	Prove Ownership	740	END	1588092844034	1588092844089
USER	Prove Ownership	741	START	1588092844153	1588092844153
REQUEST	741		Prove Owner	1588092844154	1588092844209	OK	 
USER	Prove Ownership	741	END	1588092844153	1588092844210
USER	Prove Ownership	742	START	1588092844264	1588092844264
REQUEST	742		Prove Owner	1588092844265	1588092844338	OK	 
USER	Prove Ownership	742	END	1588092844264	1588092844339
USER	Prove Ownership	743	START	1588092844374	1588092844374
REQUEST	743		Prove Owner	1588092844375	1588092844447	OK	 
USER	Prove Ownership	743	END	1588092844374	1588092844448
USER	Prove Ownership	744	START	1588092844484	1588092844484
REQUEST	744		Prove Owner	1588092844484	1588092844538	OK	 
USER	Prove Ownership	744	END	1588092844484	1588092844538
USER	Prove Ownership	745	START	1588092844595	1588092844595
REQUEST	745		Prove Owner	1588092844596	1588092844643	OK	 
USER	Prove Ownership	745	END	1588092844595	1588092844643
USER	Prove Ownership	746	START	1588092844704	1588092844704
REQUEST	746		Prove Owner	1588092844705	1588092844778	OK	 
USER	Prove Ownership	746	END	1588092844704	1588092844779
USER	Prove Ownership	747	START	1588092844814	1588092844814
REQUEST	747		Prove Owner	1588092844814	1588092844865	OK	 
USER	Prove Ownership	747	END	1588092844814	1588092844865
USER	Prove Ownership	748	START	1588092844925	1588092844925
REQUEST	748		Prove Owner	1588092844926	1588092844974	OK	 
USER	Prove Ownership	748	END	1588092844925	1588092844974
USER	Prove Ownership	749	START	1588092845033	1588092845033
REQUEST	749		Prove Owner	1588092845034	1588092845082	OK	 
USER	Prove Ownership	749	END	1588092845033	1588092845082
USER	Prove Ownership	750	START	1588092845144	1588092845144
REQUEST	750		Prove Owner	1588092845145	1588092845192	OK	 
USER	Prove Ownership	750	END	1588092845144	1588092845193
USER	Prove Ownership	751	START	1588092845264	1588092845264
REQUEST	751		Prove Owner	1588092845265	1588092845317	OK	 
USER	Prove Ownership	751	END	1588092845264	1588092845318
USER	Prove Ownership	752	START	1588092845375	1588092845375
REQUEST	752		Prove Owner	1588092845376	1588092845430	OK	 
USER	Prove Ownership	752	END	1588092845375	1588092845431
USER	Prove Ownership	753	START	1588092845484	1588092845484
REQUEST	753		Prove Owner	1588092845484	1588092845538	OK	 
USER	Prove Ownership	753	END	1588092845484	1588092845538
USER	Prove Ownership	754	START	1588092845594	1588092845594
REQUEST	754		Prove Owner	1588092845594	1588092845638	OK	 
USER	Prove Ownership	754	END	1588092845594	1588092845639
USER	Prove Ownership	755	START	1588092845703	1588092845703
REQUEST	755		Prove Owner	1588092845704	1588092845811	OK	 
USER	Prove Ownership	755	END	1588092845703	1588092845812
USER	Prove Ownership	756	START	1588092845813	1588092845813
REQUEST	756		Prove Owner	1588092845813	1588092845866	OK	 
USER	Prove Ownership	756	END	1588092845813	1588092845866
USER	Prove Ownership	757	START	1588092845925	1588092845925
REQUEST	757		Prove Owner	1588092845925	1588092845989	OK	 
USER	Prove Ownership	757	END	1588092845925	1588092845989
USER	Prove Ownership	758	START	1588092846034	1588092846034
REQUEST	758		Prove Owner	1588092846034	1588092846119	OK	 
USER	Prove Ownership	758	END	1588092846034	1588092846119
USER	Prove Ownership	759	START	1588092846144	1588092846144
REQUEST	759		Prove Owner	1588092846144	1588092846214	OK	 
USER	Prove Ownership	759	END	1588092846144	1588092846214
USER	Prove Ownership	760	START	1588092846263	1588092846263
REQUEST	760		Prove Owner	1588092846264	1588092846312	OK	 
USER	Prove Ownership	760	END	1588092846263	1588092846313
USER	Prove Ownership	761	START	1588092846374	1588092846374
REQUEST	761		Prove Owner	1588092846375	1588092846423	OK	 
USER	Prove Ownership	761	END	1588092846374	1588092846423
USER	Prove Ownership	762	START	1588092846484	1588092846484
REQUEST	762		Prove Owner	1588092846485	1588092846528	OK	 
USER	Prove Ownership	762	END	1588092846484	1588092846528
USER	Prove Ownership	763	START	1588092846594	1588092846594
REQUEST	763		Prove Owner	1588092846594	1588092846643	OK	 
USER	Prove Ownership	763	END	1588092846594	1588092846644
USER	Prove Ownership	764	START	1588092846704	1588092846704
REQUEST	764		Prove Owner	1588092846704	1588092846762	OK	 
USER	Prove Ownership	764	END	1588092846704	1588092846762
