RUN	computerdatabase.ProveOwner	proveowner	1604951016620	10 prove	3.3.1
USER	Prove Ownership	11272	START	1604952145252	1604952145252
REQUEST	11272		Prove Owner	1604952145252	1604952145338	OK	 
USER	Prove Ownership	11272	END	1604952145252	1604952145338
USER	Prove Ownership	11273	START	1604952145353	1604952145353
REQUEST	11273		Prove Owner	1604952145353	1604952145413	OK	 
USER	Prove Ownership	11273	END	1604952145353	1604952145413
USER	Prove Ownership	11274	START	1604952145450	1604952145450
REQUEST	11274		Prove Owner	1604952145450	1604952145512	OK	 
USER	Prove Ownership	11274	END	1604952145450	1604952145512
USER	Prove Ownership	11275	START	1604952145550	1604952145550
REQUEST	11275		Prove Owner	1604952145550	1604952145614	OK	 
USER	Prove Ownership	11275	END	1604952145550	1604952145614
USER	Prove Ownership	11276	START	1604952145650	1604952145650
REQUEST	11276		Prove Owner	1604952145651	1604952145750	OK	 
USER	Prove Ownership	11276	END	1604952145650	1604952145750
USER	Prove Ownership	11277	START	1604952145751	1604952145751
USER	Prove Ownership	11278	START	1604952145852	1604952145852
USER	Prove Ownership	11279	START	1604952145951	1604952145951
REQUEST	11277		Prove Owner	1604952145751	1604952145976	OK	 
USER	Prove Ownership	11277	END	1604952145751	1604952145976
USER	Prove Ownership	11280	START	1604952146051	1604952146051
USER	Prove Ownership	11281	START	1604952146151	1604952146151
USER	Prove Ownership	11282	START	1604952146249	1604952146249
USER	Prove Ownership	11283	START	1604952146349	1604952146349
USER	Prove Ownership	11284	START	1604952146452	1604952146452
REQUEST	11278		Prove Owner	1604952145852	1604952146494	OK	 
USER	Prove Ownership	11278	END	1604952145852	1604952146494
USER	Prove Ownership	11285	START	1604952146550	1604952146550
USER	Prove Ownership	11286	START	1604952146650	1604952146650
REQUEST	11279		Prove Owner	1604952145951	1604952146656	OK	 
USER	Prove Ownership	11279	END	1604952145951	1604952146656
REQUEST	11280		Prove Owner	1604952146052	1604952146710	OK	 
USER	Prove Ownership	11280	END	1604952146051	1604952146710
USER	Prove Ownership	11287	START	1604952146751	1604952146751
USER	Prove Ownership	11288	START	1604952146851	1604952146851
REQUEST	11282		Prove Owner	1604952146249	1604952146938	OK	 
USER	Prove Ownership	11282	END	1604952146249	1604952146938
USER	Prove Ownership	11289	START	1604952146951	1604952146951
USER	Prove Ownership	11290	START	1604952147050	1604952147050
REQUEST	11281		Prove Owner	1604952146151	1604952147093	OK	 
USER	Prove Ownership	11281	END	1604952146151	1604952147093
USER	Prove Ownership	11291	START	1604952147149	1604952147149
USER	Prove Ownership	11292	START	1604952147250	1604952147250
USER	Prove Ownership	11293	START	1604952147352	1604952147352
REQUEST	11283		Prove Owner	1604952146350	1604952147370	OK	 
USER	Prove Ownership	11283	END	1604952146349	1604952147370
REQUEST	11284		Prove Owner	1604952146452	1604952147393	OK	 
USER	Prove Ownership	11284	END	1604952146452	1604952147393
USER	Prove Ownership	11294	START	1604952147451	1604952147451
REQUEST	11285		Prove Owner	1604952146551	1604952147505	OK	 
USER	Prove Ownership	11285	END	1604952146550	1604952147505
USER	Prove Ownership	11295	START	1604952147553	1604952147553
REQUEST	11286		Prove Owner	1604952146650	1604952147615	OK	 
USER	Prove Ownership	11286	END	1604952146650	1604952147616
USER	Prove Ownership	11296	START	1604952147651	1604952147651
REQUEST	11287		Prove Owner	1604952146751	1604952147714	OK	 
USER	Prove Ownership	11287	END	1604952146751	1604952147714
USER	Prove Ownership	11297	START	1604952147751	1604952147751
REQUEST	11288		Prove Owner	1604952146851	1604952147833	OK	 
USER	Prove Ownership	11288	END	1604952146851	1604952147833
USER	Prove Ownership	11298	START	1604952147850	1604952147850
REQUEST	11289		Prove Owner	1604952146951	1604952147914	OK	 
USER	Prove Ownership	11289	END	1604952146951	1604952147914
USER	Prove Ownership	11299	START	1604952147950	1604952147950
REQUEST	11290		Prove Owner	1604952147050	1604952147954	OK	 
USER	Prove Ownership	11290	END	1604952147050	1604952147954
USER	Prove Ownership	11300	START	1604952148049	1604952148049
REQUEST	11291		Prove Owner	1604952147149	1604952148112	OK	 
USER	Prove Ownership	11291	END	1604952147149	1604952148112
USER	Prove Ownership	11301	START	1604952148150	1604952148150
REQUEST	11292		Prove Owner	1604952147250	1604952148172	OK	 
USER	Prove Ownership	11292	END	1604952147250	1604952148172
REQUEST	11293		Prove Owner	1604952147353	1604952148229	OK	 
USER	Prove Ownership	11293	END	1604952147352	1604952148230
USER	Prove Ownership	11302	START	1604952148249	1604952148249
USER	Prove Ownership	11303	START	1604952148350	1604952148350
REQUEST	11294		Prove Owner	1604952147451	1604952148358	OK	 
USER	Prove Ownership	11294	END	1604952147451	1604952148358
USER	Prove Ownership	11304	START	1604952148451	1604952148451
REQUEST	11295		Prove Owner	1604952147553	1604952148516	OK	 
USER	Prove Ownership	11295	END	1604952147553	1604952148516
USER	Prove Ownership	11305	START	1604952148550	1604952148550
REQUEST	11296		Prove Owner	1604952147651	1604952148572	OK	 
USER	Prove Ownership	11296	END	1604952147651	1604952148573
REQUEST	11297		Prove Owner	1604952147751	1604952148643	OK	 
USER	Prove Ownership	11297	END	1604952147751	1604952148644
USER	Prove Ownership	11306	START	1604952148651	1604952148651
REQUEST	11298		Prove Owner	1604952147850	1604952148697	OK	 
USER	Prove Ownership	11298	END	1604952147850	1604952148697
USER	Prove Ownership	11307	START	1604952148749	1604952148749
REQUEST	11300		Prove Owner	1604952148049	1604952148812	OK	 
USER	Prove Ownership	11300	END	1604952148049	1604952148813
REQUEST	11301		Prove Owner	1604952148150	1604952148836	OK	 
USER	Prove Ownership	11301	END	1604952148150	1604952148836
USER	Prove Ownership	11308	START	1604952148849	1604952148849
REQUEST	11299		Prove Owner	1604952147950	1604952148871	OK	 
USER	Prove Ownership	11299	END	1604952147950	1604952148871
REQUEST	11303		Prove Owner	1604952148350	1604952148945	OK	 
USER	Prove Ownership	11303	END	1604952148350	1604952148945
USER	Prove Ownership	11309	START	1604952148951	1604952148951
REQUEST	11302		Prove Owner	1604952148249	1604952148990	OK	 
USER	Prove Ownership	11302	END	1604952148249	1604952148991
REQUEST	11304		Prove Owner	1604952148452	1604952149015	OK	 
USER	Prove Ownership	11304	END	1604952148451	1604952149016
USER	Prove Ownership	11310	START	1604952149050	1604952149050
REQUEST	11305		Prove Owner	1604952148551	1604952149099	OK	 
USER	Prove Ownership	11305	END	1604952148550	1604952149100
REQUEST	11306		Prove Owner	1604952148651	1604952149137	OK	 
USER	Prove Ownership	11306	END	1604952148651	1604952149137
USER	Prove Ownership	11311	START	1604952149153	1604952149153
REQUEST	11307		Prove Owner	1604952148750	1604952149194	OK	 
USER	Prove Ownership	11307	END	1604952148749	1604952149194
REQUEST	11308		Prove Owner	1604952148849	1604952149216	OK	 
USER	Prove Ownership	11308	END	1604952148849	1604952149216
USER	Prove Ownership	11312	START	1604952149249	1604952149249
REQUEST	11309		Prove Owner	1604952148952	1604952149335	OK	 
USER	Prove Ownership	11309	END	1604952148951	1604952149335
USER	Prove Ownership	11313	START	1604952149349	1604952149349
REQUEST	11311		Prove Owner	1604952149153	1604952149350	OK	 
USER	Prove Ownership	11311	END	1604952149153	1604952149350
REQUEST	11310		Prove Owner	1604952149050	1604952149392	OK	 
USER	Prove Ownership	11310	END	1604952149050	1604952149392
REQUEST	11313		Prove Owner	1604952149349	1604952149439	OK	 
USER	Prove Ownership	11313	END	1604952149349	1604952149439
USER	Prove Ownership	11314	START	1604952149449	1604952149449
REQUEST	11312		Prove Owner	1604952149249	1604952149519	OK	 
USER	Prove Ownership	11312	END	1604952149249	1604952149520
USER	Prove Ownership	11315	START	1604952149551	1604952149551
REQUEST	11314		Prove Owner	1604952149449	1604952149640	OK	 
USER	Prove Ownership	11314	END	1604952149449	1604952149641
USER	Prove Ownership	11316	START	1604952149649	1604952149649
REQUEST	11315		Prove Owner	1604952149552	1604952149678	OK	 
USER	Prove Ownership	11315	END	1604952149551	1604952149679
REQUEST	11316		Prove Owner	1604952149650	1604952149732	OK	 
USER	Prove Ownership	11316	END	1604952149649	1604952149732
USER	Prove Ownership	11317	START	1604952149751	1604952149751
REQUEST	11317		Prove Owner	1604952149751	1604952149814	OK	 
USER	Prove Ownership	11317	END	1604952149751	1604952149814
USER	Prove Ownership	11318	START	1604952149850	1604952149850
REQUEST	11318		Prove Owner	1604952149850	1604952149921	OK	 
USER	Prove Ownership	11318	END	1604952149850	1604952149921
USER	Prove Ownership	11319	START	1604952149951	1604952149951
USER	Prove Ownership	11320	START	1604952150050	1604952150050
REQUEST	11319		Prove Owner	1604952149952	1604952150063	OK	 
USER	Prove Ownership	11319	END	1604952149951	1604952150064
REQUEST	11320		Prove Owner	1604952150050	1604952150143	OK	 
USER	Prove Ownership	11320	END	1604952150050	1604952150143
USER	Prove Ownership	11321	START	1604952150151	1604952150151
REQUEST	11321		Prove Owner	1604952150152	1604952150246	OK	 
USER	Prove Ownership	11321	END	1604952150151	1604952150246
USER	Prove Ownership	11322	START	1604952150251	1604952150251
REQUEST	11322		Prove Owner	1604952150252	1604952150327	OK	 
USER	Prove Ownership	11322	END	1604952150251	1604952150328
USER	Prove Ownership	11323	START	1604952150353	1604952150353
REQUEST	11323		Prove Owner	1604952150354	1604952150423	OK	 
USER	Prove Ownership	11323	END	1604952150353	1604952150423
USER	Prove Ownership	11324	START	1604952150453	1604952150453
USER	Prove Ownership	11325	START	1604952150550	1604952150550
REQUEST	11324		Prove Owner	1604952150453	1604952150554	OK	 
USER	Prove Ownership	11324	END	1604952150453	1604952150555
REQUEST	11325		Prove Owner	1604952150551	1604952150643	OK	 
USER	Prove Ownership	11325	END	1604952150550	1604952150644
USER	Prove Ownership	11326	START	1604952150650	1604952150650
REQUEST	11326		Prove Owner	1604952150650	1604952150721	OK	 
USER	Prove Ownership	11326	END	1604952150650	1604952150722
USER	Prove Ownership	11327	START	1604952150750	1604952150750
REQUEST	11327		Prove Owner	1604952150750	1604952150833	OK	 
USER	Prove Ownership	11327	END	1604952150750	1604952150833
USER	Prove Ownership	11328	START	1604952150849	1604952150849
REQUEST	11328		Prove Owner	1604952150849	1604952150924	OK	 
USER	Prove Ownership	11328	END	1604952150849	1604952150924
USER	Prove Ownership	11329	START	1604952150953	1604952150953
REQUEST	11329		Prove Owner	1604952150954	1604952151045	OK	 
USER	Prove Ownership	11329	END	1604952150953	1604952151045
USER	Prove Ownership	11330	START	1604952151051	1604952151051
REQUEST	11330		Prove Owner	1604952151052	1604952151139	OK	 
USER	Prove Ownership	11330	END	1604952151051	1604952151139
USER	Prove Ownership	11331	START	1604952151151	1604952151151
REQUEST	11331		Prove Owner	1604952151151	1604952151224	OK	 
USER	Prove Ownership	11331	END	1604952151151	1604952151224
USER	Prove Ownership	11332	START	1604952151250	1604952151250
REQUEST	11332		Prove Owner	1604952151250	1604952151332	OK	 
USER	Prove Ownership	11332	END	1604952151250	1604952151332
USER	Prove Ownership	11333	START	1604952151351	1604952151351
REQUEST	11333		Prove Owner	1604952151351	1604952151425	OK	 
USER	Prove Ownership	11333	END	1604952151351	1604952151425
USER	Prove Ownership	11334	START	1604952151450	1604952151450
REQUEST	11334		Prove Owner	1604952151450	1604952151535	OK	 
USER	Prove Ownership	11334	END	1604952151450	1604952151535
USER	Prove Ownership	11335	START	1604952151550	1604952151550
USER	Prove Ownership	11336	START	1604952151650	1604952151650
REQUEST	11335		Prove Owner	1604952151550	1604952151668	OK	 
USER	Prove Ownership	11335	END	1604952151550	1604952151669
REQUEST	11336		Prove Owner	1604952151650	1604952151742	OK	 
USER	Prove Ownership	11336	END	1604952151650	1604952151742
USER	Prove Ownership	11337	START	1604952151752	1604952151752
REQUEST	11337		Prove Owner	1604952151752	1604952151834	OK	 
USER	Prove Ownership	11337	END	1604952151752	1604952151835
USER	Prove Ownership	11338	START	1604952151850	1604952151850
REQUEST	11338		Prove Owner	1604952151850	1604952151923	OK	 
USER	Prove Ownership	11338	END	1604952151850	1604952151923
USER	Prove Ownership	11339	START	1604952151952	1604952151952
REQUEST	11339		Prove Owner	1604952151952	1604952152017	OK	 
USER	Prove Ownership	11339	END	1604952151952	1604952152017
USER	Prove Ownership	11340	START	1604952152053	1604952152053
REQUEST	11340		Prove Owner	1604952152053	1604952152136	OK	 
USER	Prove Ownership	11340	END	1604952152053	1604952152137
USER	Prove Ownership	11341	START	1604952152151	1604952152151
REQUEST	11341		Prove Owner	1604952152152	1604952152228	OK	 
USER	Prove Ownership	11341	END	1604952152151	1604952152228
USER	Prove Ownership	11342	START	1604952152250	1604952152250
REQUEST	11342		Prove Owner	1604952152250	1604952152335	OK	 
USER	Prove Ownership	11342	END	1604952152250	1604952152335
USER	Prove Ownership	11343	START	1604952152351	1604952152351
REQUEST	11343		Prove Owner	1604952152351	1604952152421	OK	 
USER	Prove Ownership	11343	END	1604952152351	1604952152421
USER	Prove Ownership	11344	START	1604952152449	1604952152449
REQUEST	11344		Prove Owner	1604952152449	1604952152535	OK	 
USER	Prove Ownership	11344	END	1604952152449	1604952152535
USER	Prove Ownership	11345	START	1604952152550	1604952152550
REQUEST	11345		Prove Owner	1604952152551	1604952152643	OK	 
USER	Prove Ownership	11345	END	1604952152550	1604952152643
USER	Prove Ownership	11346	START	1604952152650	1604952152650
REQUEST	11346		Prove Owner	1604952152650	1604952152723	OK	 
USER	Prove Ownership	11346	END	1604952152650	1604952152723
USER	Prove Ownership	11347	START	1604952152751	1604952152751
REQUEST	11347		Prove Owner	1604952152752	1604952152841	OK	 
USER	Prove Ownership	11347	END	1604952152751	1604952152841
USER	Prove Ownership	11348	START	1604952152851	1604952152851
REQUEST	11348		Prove Owner	1604952152852	1604952152926	OK	 
USER	Prove Ownership	11348	END	1604952152851	1604952152927
USER	Prove Ownership	11349	START	1604952152954	1604952152954
REQUEST	11349		Prove Owner	1604952152954	1604952153028	OK	 
USER	Prove Ownership	11349	END	1604952152954	1604952153028
USER	Prove Ownership	11350	START	1604952153053	1604952153053
REQUEST	11350		Prove Owner	1604952153053	1604952153145	OK	 
USER	Prove Ownership	11350	END	1604952153053	1604952153145
USER	Prove Ownership	11351	START	1604952153149	1604952153149
REQUEST	11351		Prove Owner	1604952153149	1604952153238	OK	 
USER	Prove Ownership	11351	END	1604952153149	1604952153238
USER	Prove Ownership	11352	START	1604952153241	1604952153241
REQUEST	11352		Prove Owner	1604952153241	1604952153328	OK	 
USER	Prove Ownership	11352	END	1604952153241	1604952153328
USER	Prove Ownership	11353	START	1604952153341	1604952153341
USER	Prove Ownership	11354	START	1604952153442	1604952153442
REQUEST	11353		Prove Owner	1604952153341	1604952153490	OK	 
USER	Prove Ownership	11353	END	1604952153341	1604952153490
REQUEST	11354		Prove Owner	1604952153442	1604952153533	OK	 
USER	Prove Ownership	11354	END	1604952153442	1604952153533
USER	Prove Ownership	11355	START	1604952153540	1604952153540
REQUEST	11355		Prove Owner	1604952153541	1604952153636	OK	 
USER	Prove Ownership	11355	END	1604952153540	1604952153636
USER	Prove Ownership	11356	START	1604952153640	1604952153640
REQUEST	11356		Prove Owner	1604952153640	1604952153706	OK	 
USER	Prove Ownership	11356	END	1604952153640	1604952153706
USER	Prove Ownership	11357	START	1604952153740	1604952153740
REQUEST	11357		Prove Owner	1604952153740	1604952153797	OK	 
USER	Prove Ownership	11357	END	1604952153740	1604952153797
USER	Prove Ownership	11358	START	1604952153840	1604952153840
REQUEST	11358		Prove Owner	1604952153840	1604952153909	OK	 
USER	Prove Ownership	11358	END	1604952153840	1604952153910
USER	Prove Ownership	11359	START	1604952153943	1604952153943
REQUEST	11359		Prove Owner	1604952153943	1604952153999	OK	 
USER	Prove Ownership	11359	END	1604952153943	1604952153999
USER	Prove Ownership	11360	START	1604952154039	1604952154039
USER	Prove Ownership	11361	START	1604952154141	1604952154141
REQUEST	11360		Prove Owner	1604952154040	1604952154183	OK	 
USER	Prove Ownership	11360	END	1604952154039	1604952154183
USER	Prove Ownership	11362	START	1604952154243	1604952154243
REQUEST	11361		Prove Owner	1604952154141	1604952154279	OK	 
USER	Prove Ownership	11361	END	1604952154141	1604952154279
REQUEST	11362		Prove Owner	1604952154243	1604952154328	OK	 
USER	Prove Ownership	11362	END	1604952154243	1604952154328
USER	Prove Ownership	11363	START	1604952154340	1604952154340
REQUEST	11363		Prove Owner	1604952154340	1604952154398	OK	 
USER	Prove Ownership	11363	END	1604952154340	1604952154398
USER	Prove Ownership	11364	START	1604952154440	1604952154440
USER	Prove Ownership	11365	START	1604952154539	1604952154539
REQUEST	11364		Prove Owner	1604952154441	1604952154595	OK	 
USER	Prove Ownership	11364	END	1604952154440	1604952154595
USER	Prove Ownership	11366	START	1604952154641	1604952154641
REQUEST	11365		Prove Owner	1604952154540	1604952154696	OK	 
USER	Prove Ownership	11365	END	1604952154539	1604952154696
USER	Prove Ownership	11367	START	1604952154740	1604952154740
REQUEST	11366		Prove Owner	1604952154641	1604952154760	OK	 
USER	Prove Ownership	11366	END	1604952154641	1604952154761
REQUEST	11367		Prove Owner	1604952154740	1604952154816	OK	 
USER	Prove Ownership	11367	END	1604952154740	1604952154816
USER	Prove Ownership	11368	START	1604952154844	1604952154844
REQUEST	11368		Prove Owner	1604952154844	1604952154909	OK	 
USER	Prove Ownership	11368	END	1604952154844	1604952154909
USER	Prove Ownership	11369	START	1604952154939	1604952154939
REQUEST	11369		Prove Owner	1604952154940	1604952154996	OK	 
USER	Prove Ownership	11369	END	1604952154939	1604952154996
USER	Prove Ownership	11370	START	1604952155040	1604952155040
REQUEST	11370		Prove Owner	1604952155040	1604952155135	OK	 
USER	Prove Ownership	11370	END	1604952155040	1604952155135
USER	Prove Ownership	11371	START	1604952155139	1604952155139
REQUEST	11371		Prove Owner	1604952155139	1604952155221	OK	 
USER	Prove Ownership	11371	END	1604952155139	1604952155221
USER	Prove Ownership	11372	START	1604952155249	1604952155249
REQUEST	11372		Prove Owner	1604952155249	1604952155329	OK	 
USER	Prove Ownership	11372	END	1604952155249	1604952155329
USER	Prove Ownership	11373	START	1604952155350	1604952155350
REQUEST	11373		Prove Owner	1604952155350	1604952155421	OK	 
USER	Prove Ownership	11373	END	1604952155350	1604952155421
USER	Prove Ownership	11374	START	1604952155450	1604952155450
REQUEST	11374		Prove Owner	1604952155450	1604952155522	OK	 
USER	Prove Ownership	11374	END	1604952155450	1604952155522
USER	Prove Ownership	11375	START	1604952155551	1604952155551
USER	Prove Ownership	11376	START	1604952155649	1604952155649
REQUEST	11375		Prove Owner	1604952155551	1604952155687	OK	 
USER	Prove Ownership	11375	END	1604952155551	1604952155687
USER	Prove Ownership	11377	START	1604952155750	1604952155750
REQUEST	11376		Prove Owner	1604952155650	1604952155796	OK	 
USER	Prove Ownership	11376	END	1604952155649	1604952155797
USER	Prove Ownership	11378	START	1604952155851	1604952155851
USER	Prove Ownership	11379	START	1604952155951	1604952155951
REQUEST	11377		Prove Owner	1604952155751	1604952156005	OK	 
USER	Prove Ownership	11377	END	1604952155750	1604952156005
USER	Prove Ownership	11380	START	1604952156051	1604952156051
REQUEST	11378		Prove Owner	1604952155851	1604952156136	OK	 
USER	Prove Ownership	11378	END	1604952155851	1604952156137
USER	Prove Ownership	11381	START	1604952156149	1604952156149
USER	Prove Ownership	11382	START	1604952156250	1604952156250
USER	Prove Ownership	11383	START	1604952156351	1604952156351
REQUEST	11379		Prove Owner	1604952155951	1604952156450	OK	 
USER	Prove Ownership	11379	END	1604952155951	1604952156451
USER	Prove Ownership	11384	START	1604952156451	1604952156451
REQUEST	11380		Prove Owner	1604952156052	1604952156509	OK	 
USER	Prove Ownership	11380	END	1604952156051	1604952156510
USER	Prove Ownership	11385	START	1604952156550	1604952156550
USER	Prove Ownership	11386	START	1604952156650	1604952156650
REQUEST	11381		Prove Owner	1604952156150	1604952156676	OK	 
USER	Prove Ownership	11381	END	1604952156149	1604952156676
USER	Prove Ownership	11387	START	1604952156750	1604952156750
REQUEST	11382		Prove Owner	1604952156250	1604952156787	OK	 
USER	Prove Ownership	11382	END	1604952156250	1604952156788
USER	Prove Ownership	11388	START	1604952156850	1604952156850
USER	Prove Ownership	11389	START	1604952156950	1604952156950
REQUEST	11384		Prove Owner	1604952156451	1604952157038	OK	 
USER	Prove Ownership	11384	END	1604952156451	1604952157038
USER	Prove Ownership	11390	START	1604952157052	1604952157052
USER	Prove Ownership	11391	START	1604952157150	1604952157150
REQUEST	11385		Prove Owner	1604952156551	1604952157156	OK	 
USER	Prove Ownership	11385	END	1604952156550	1604952157156
REQUEST	11383		Prove Owner	1604952156352	1604952157221	OK	 
USER	Prove Ownership	11383	END	1604952156351	1604952157221
USER	Prove Ownership	11392	START	1604952157242	1604952157242
REQUEST	11386		Prove Owner	1604952156650	1604952157311	OK	 
USER	Prove Ownership	11386	END	1604952156650	1604952157311
USER	Prove Ownership	11393	START	1604952157339	1604952157339
REQUEST	11387		Prove Owner	1604952156750	1604952157366	OK	 
USER	Prove Ownership	11387	END	1604952156750	1604952157366
REQUEST	11388		Prove Owner	1604952156850	1604952157418	OK	 
USER	Prove Ownership	11388	END	1604952156850	1604952157419
USER	Prove Ownership	11394	START	1604952157442	1604952157442
REQUEST	11389		Prove Owner	1604952156951	1604952157477	OK	 
USER	Prove Ownership	11389	END	1604952156950	1604952157477
REQUEST	11390		Prove Owner	1604952157053	1604952157523	OK	 
USER	Prove Ownership	11390	END	1604952157052	1604952157523
USER	Prove Ownership	11395	START	1604952157541	1604952157541
REQUEST	11391		Prove Owner	1604952157150	1604952157549	OK	 
USER	Prove Ownership	11391	END	1604952157150	1604952157549
USER	Prove Ownership	11396	START	1604952157640	1604952157640
REQUEST	11393		Prove Owner	1604952157340	1604952157704	OK	 
USER	Prove Ownership	11393	END	1604952157339	1604952157704
REQUEST	11394		Prove Owner	1604952157442	1604952157730	OK	 
USER	Prove Ownership	11394	END	1604952157442	1604952157730
USER	Prove Ownership	11397	START	1604952157740	1604952157740
REQUEST	11392		Prove Owner	1604952157242	1604952157758	OK	 
USER	Prove Ownership	11392	END	1604952157242	1604952157758
REQUEST	11396		Prove Owner	1604952157640	1604952157829	OK	 
USER	Prove Ownership	11396	END	1604952157640	1604952157829
USER	Prove Ownership	11398	START	1604952157839	1604952157839
REQUEST	11395		Prove Owner	1604952157541	1604952157893	OK	 
USER	Prove Ownership	11395	END	1604952157541	1604952157893
REQUEST	11397		Prove Owner	1604952157740	1604952157925	OK	 
USER	Prove Ownership	11397	END	1604952157740	1604952157925
USER	Prove Ownership	11399	START	1604952157940	1604952157940
REQUEST	11398		Prove Owner	1604952157840	1604952157955	OK	 
USER	Prove Ownership	11398	END	1604952157839	1604952157955
REQUEST	11399		Prove Owner	1604952157940	1604952158014	OK	 
USER	Prove Ownership	11399	END	1604952157940	1604952158014
USER	Prove Ownership	11400	START	1604952158039	1604952158039
USER	Prove Ownership	11401	START	1604952158140	1604952158140
REQUEST	11400		Prove Owner	1604952158040	1604952158157	OK	 
USER	Prove Ownership	11400	END	1604952158039	1604952158157
REQUEST	11401		Prove Owner	1604952158140	1604952158238	OK	 
USER	Prove Ownership	11401	END	1604952158140	1604952158238
USER	Prove Ownership	11402	START	1604952158250	1604952158250
REQUEST	11402		Prove Owner	1604952158251	1604952158328	OK	 
USER	Prove Ownership	11402	END	1604952158250	1604952158328
USER	Prove Ownership	11403	START	1604952158350	1604952158350
USER	Prove Ownership	11404	START	1604952158452	1604952158452
REQUEST	11403		Prove Owner	1604952158351	1604952158500	OK	 
USER	Prove Ownership	11403	END	1604952158350	1604952158500
USER	Prove Ownership	11405	START	1604952158549	1604952158549
REQUEST	11404		Prove Owner	1604952158452	1604952158549	OK	 
USER	Prove Ownership	11404	END	1604952158452	1604952158550
USER	Prove Ownership	11406	START	1604952158649	1604952158649
REQUEST	11405		Prove Owner	1604952158549	1604952158665	OK	 
USER	Prove Ownership	11405	END	1604952158549	1604952158666
REQUEST	11406		Prove Owner	1604952158650	1604952158727	OK	 
USER	Prove Ownership	11406	END	1604952158649	1604952158728
USER	Prove Ownership	11407	START	1604952158750	1604952158750
REQUEST	11407		Prove Owner	1604952158750	1604952158819	OK	 
USER	Prove Ownership	11407	END	1604952158750	1604952158819
USER	Prove Ownership	11408	START	1604952158851	1604952158851
REQUEST	11408		Prove Owner	1604952158851	1604952158922	OK	 
USER	Prove Ownership	11408	END	1604952158851	1604952158922
USER	Prove Ownership	11409	START	1604952158953	1604952158953
REQUEST	11409		Prove Owner	1604952158953	1604952159019	OK	 
USER	Prove Ownership	11409	END	1604952158953	1604952159019
USER	Prove Ownership	11410	START	1604952159049	1604952159049
USER	Prove Ownership	11411	START	1604952159150	1604952159150
REQUEST	11410		Prove Owner	1604952159050	1604952159165	OK	 
USER	Prove Ownership	11410	END	1604952159049	1604952159165
USER	Prove Ownership	11412	START	1604952159249	1604952159249
REQUEST	11411		Prove Owner	1604952159150	1604952159277	OK	 
USER	Prove Ownership	11411	END	1604952159150	1604952159277
REQUEST	11412		Prove Owner	1604952159249	1604952159343	OK	 
USER	Prove Ownership	11412	END	1604952159249	1604952159343
USER	Prove Ownership	11413	START	1604952159350	1604952159350
REQUEST	11413		Prove Owner	1604952159350	1604952159419	OK	 
USER	Prove Ownership	11413	END	1604952159350	1604952159419
USER	Prove Ownership	11414	START	1604952159450	1604952159450
USER	Prove Ownership	11415	START	1604952159550	1604952159550
REQUEST	11414		Prove Owner	1604952159450	1604952159625	OK	 
USER	Prove Ownership	11414	END	1604952159450	1604952159625
USER	Prove Ownership	11416	START	1604952159652	1604952159652
REQUEST	11415		Prove Owner	1604952159551	1604952159709	OK	 
USER	Prove Ownership	11415	END	1604952159550	1604952159709
REQUEST	11416		Prove Owner	1604952159652	1604952159731	OK	 
USER	Prove Ownership	11416	END	1604952159652	1604952159732
USER	Prove Ownership	11417	START	1604952159752	1604952159752
REQUEST	11417		Prove Owner	1604952159752	1604952159821	OK	 
USER	Prove Ownership	11417	END	1604952159752	1604952159821
USER	Prove Ownership	11418	START	1604952159851	1604952159851
REQUEST	11418		Prove Owner	1604952159852	1604952159926	OK	 
USER	Prove Ownership	11418	END	1604952159851	1604952159926
USER	Prove Ownership	11419	START	1604952159954	1604952159954
REQUEST	11419		Prove Owner	1604952159954	1604952160021	OK	 
USER	Prove Ownership	11419	END	1604952159954	1604952160021
USER	Prove Ownership	11420	START	1604952160053	1604952160053
REQUEST	11420		Prove Owner	1604952160054	1604952160144	OK	 
USER	Prove Ownership	11420	END	1604952160053	1604952160145
USER	Prove Ownership	11421	START	1604952160151	1604952160151
REQUEST	11421		Prove Owner	1604952160151	1604952160218	OK	 
USER	Prove Ownership	11421	END	1604952160151	1604952160219
USER	Prove Ownership	11422	START	1604952160250	1604952160250
REQUEST	11422		Prove Owner	1604952160250	1604952160328	OK	 
USER	Prove Ownership	11422	END	1604952160250	1604952160328
USER	Prove Ownership	11423	START	1604952160349	1604952160349
REQUEST	11423		Prove Owner	1604952160349	1604952160409	OK	 
USER	Prove Ownership	11423	END	1604952160349	1604952160409
USER	Prove Ownership	11424	START	1604952160450	1604952160450
REQUEST	11424		Prove Owner	1604952160451	1604952160527	OK	 
USER	Prove Ownership	11424	END	1604952160450	1604952160527
USER	Prove Ownership	11425	START	1604952160551	1604952160551
USER	Prove Ownership	11426	START	1604952160650	1604952160650
REQUEST	11425		Prove Owner	1604952160551	1604952160670	OK	 
USER	Prove Ownership	11425	END	1604952160551	1604952160670
REQUEST	11426		Prove Owner	1604952160650	1604952160743	OK	 
USER	Prove Ownership	11426	END	1604952160650	1604952160743
USER	Prove Ownership	11427	START	1604952160749	1604952160749
REQUEST	11427		Prove Owner	1604952160749	1604952160807	OK	 
USER	Prove Ownership	11427	END	1604952160749	1604952160807
USER	Prove Ownership	11428	START	1604952160850	1604952160850
REQUEST	11428		Prove Owner	1604952160850	1604952160931	OK	 
