RUN	computerdatabase.ProveOwner	proveowner	1588092212095	7 per sec	3.3.1
USER	Prove Ownership	1585	START	1588092441338	1588092441338
REQUEST	1585		Prove Owner	1588092441338	1588092441412	OK	 
USER	Prove Ownership	1585	END	1588092441338	1588092441413
USER	Prove Ownership	1586	START	1588092441477	1588092441477
REQUEST	1586		Prove Owner	1588092441478	1588092441521	OK	 
USER	Prove Ownership	1586	END	1588092441477	1588092441521
USER	Prove Ownership	1587	START	1588092441617	1588092441617
REQUEST	1587		Prove Owner	1588092441618	1588092441679	OK	 
USER	Prove Ownership	1587	END	1588092441617	1588092441679
USER	Prove Ownership	1588	START	1588092441768	1588092441768
REQUEST	1588		Prove Owner	1588092441768	1588092441811	OK	 
USER	Prove Ownership	1588	END	1588092441768	1588092441811
USER	Prove Ownership	1589	START	1588092441909	1588092441909
REQUEST	1589		Prove Owner	1588092441909	1588092441954	OK	 
USER	Prove Ownership	1589	END	1588092441909	1588092441954
USER	Prove Ownership	1590	START	1588092442049	1588092442049
REQUEST	1590		Prove Owner	1588092442049	1588092442107	OK	 
USER	Prove Ownership	1590	END	1588092442049	1588092442107
USER	Prove Ownership	1591	START	1588092442199	1588092442199
REQUEST	1591		Prove Owner	1588092442199	1588092442256	OK	 
USER	Prove Ownership	1591	END	1588092442199	1588092442256
USER	Prove Ownership	1592	START	1588092442338	1588092442338
REQUEST	1592		Prove Owner	1588092442339	1588092442387	OK	 
USER	Prove Ownership	1592	END	1588092442338	1588092442387
USER	Prove Ownership	1593	START	1588092442479	1588092442479
REQUEST	1593		Prove Owner	1588092442479	1588092442523	OK	 
USER	Prove Ownership	1593	END	1588092442479	1588092442524
USER	Prove Ownership	1594	START	1588092442618	1588092442618
REQUEST	1594		Prove Owner	1588092442618	1588092442679	OK	 
USER	Prove Ownership	1594	END	1588092442618	1588092442679
USER	Prove Ownership	1595	START	1588092442768	1588092442768
REQUEST	1595		Prove Owner	1588092442768	1588092442816	OK	 
USER	Prove Ownership	1595	END	1588092442768	1588092442817
USER	Prove Ownership	1596	START	1588092442908	1588092442908
REQUEST	1596		Prove Owner	1588092442908	1588092442950	OK	 
USER	Prove Ownership	1596	END	1588092442908	1588092442950
USER	Prove Ownership	1597	START	1588092443047	1588092443047
REQUEST	1597		Prove Owner	1588092443048	1588092443100	OK	 
USER	Prove Ownership	1597	END	1588092443047	1588092443101
USER	Prove Ownership	1598	START	1588092443199	1588092443199
REQUEST	1598		Prove Owner	1588092443199	1588092443257	OK	 
USER	Prove Ownership	1598	END	1588092443199	1588092443257
USER	Prove Ownership	1599	START	1588092443338	1588092443338
REQUEST	1599		Prove Owner	1588092443338	1588092443403	OK	 
USER	Prove Ownership	1599	END	1588092443338	1588092443403
USER	Prove Ownership	1600	START	1588092443477	1588092443477
REQUEST	1600		Prove Owner	1588092443478	1588092443545	OK	 
USER	Prove Ownership	1600	END	1588092443477	1588092443545
USER	Prove Ownership	1601	START	1588092443617	1588092443617
REQUEST	1601		Prove Owner	1588092443618	1588092443687	OK	 
USER	Prove Ownership	1601	END	1588092443617	1588092443687
USER	Prove Ownership	1602	START	1588092443768	1588092443768
REQUEST	1602		Prove Owner	1588092443768	1588092443854	OK	 
USER	Prove Ownership	1602	END	1588092443768	1588092443854
USER	Prove Ownership	1603	START	1588092443908	1588092443908
REQUEST	1603		Prove Owner	1588092443908	1588092443953	OK	 
USER	Prove Ownership	1603	END	1588092443908	1588092443953
USER	Prove Ownership	1604	START	1588092444047	1588092444047
REQUEST	1604		Prove Owner	1588092444048	1588092444094	OK	 
USER	Prove Ownership	1604	END	1588092444047	1588092444094
USER	Prove Ownership	1605	START	1588092444197	1588092444197
REQUEST	1605		Prove Owner	1588092444198	1588092444251	OK	 
USER	Prove Ownership	1605	END	1588092444197	1588092444251
USER	Prove Ownership	1606	START	1588092444337	1588092444337
REQUEST	1606		Prove Owner	1588092444337	1588092444383	OK	 
USER	Prove Ownership	1606	END	1588092444337	1588092444383
USER	Prove Ownership	1607	START	1588092444477	1588092444477
REQUEST	1607		Prove Owner	1588092444477	1588092444521	OK	 
USER	Prove Ownership	1607	END	1588092444477	1588092444521
USER	Prove Ownership	1608	START	1588092444619	1588092444619
REQUEST	1608		Prove Owner	1588092444619	1588092444686	OK	 
USER	Prove Ownership	1608	END	1588092444619	1588092444686
USER	Prove Ownership	1609	START	1588092444767	1588092444767
REQUEST	1609		Prove Owner	1588092444767	1588092444814	OK	 
USER	Prove Ownership	1609	END	1588092444767	1588092444815
USER	Prove Ownership	1610	START	1588092444909	1588092444909
REQUEST	1610		Prove Owner	1588092444909	1588092444955	OK	 
USER	Prove Ownership	1610	END	1588092444909	1588092444955
USER	Prove Ownership	1611	START	1588092445049	1588092445049
REQUEST	1611		Prove Owner	1588092445049	1588092445097	OK	 
USER	Prove Ownership	1611	END	1588092445049	1588092445097
USER	Prove Ownership	1612	START	1588092445198	1588092445198
REQUEST	1612		Prove Owner	1588092445198	1588092445245	OK	 
USER	Prove Ownership	1612	END	1588092445198	1588092445245
USER	Prove Ownership	1613	START	1588092445338	1588092445338
REQUEST	1613		Prove Owner	1588092445338	1588092445401	OK	 
USER	Prove Ownership	1613	END	1588092445338	1588092445401
USER	Prove Ownership	1614	START	1588092445477	1588092445477
REQUEST	1614		Prove Owner	1588092445477	1588092445525	OK	 
USER	Prove Ownership	1614	END	1588092445477	1588092445525
USER	Prove Ownership	1615	START	1588092445618	1588092445618
REQUEST	1615		Prove Owner	1588092445618	1588092445684	OK	 
USER	Prove Ownership	1615	END	1588092445618	1588092445684
USER	Prove Ownership	1616	START	1588092445768	1588092445768
REQUEST	1616		Prove Owner	1588092445768	1588092445816	OK	 
USER	Prove Ownership	1616	END	1588092445768	1588092445816
USER	Prove Ownership	1617	START	1588092445908	1588092445908
REQUEST	1617		Prove Owner	1588092445908	1588092445966	OK	 
USER	Prove Ownership	1617	END	1588092445908	1588092445967
USER	Prove Ownership	1618	START	1588092446048	1588092446048
REQUEST	1618		Prove Owner	1588092446048	1588092446112	OK	 
USER	Prove Ownership	1618	END	1588092446048	1588092446112
USER	Prove Ownership	1619	START	1588092446198	1588092446198
REQUEST	1619		Prove Owner	1588092446198	1588092446256	OK	 
USER	Prove Ownership	1619	END	1588092446198	1588092446256
USER	Prove Ownership	1620	START	1588092446339	1588092446339
REQUEST	1620		Prove Owner	1588092446339	1588092446406	OK	 
USER	Prove Ownership	1620	END	1588092446339	1588092446406
USER	Prove Ownership	1621	START	1588092446479	1588092446479
REQUEST	1621		Prove Owner	1588092446479	1588092446530	OK	 
USER	Prove Ownership	1621	END	1588092446479	1588092446530
USER	Prove Ownership	1622	START	1588092446619	1588092446619
REQUEST	1622		Prove Owner	1588092446619	1588092446682	OK	 
USER	Prove Ownership	1622	END	1588092446619	1588092446683
USER	Prove Ownership	1623	START	1588092446767	1588092446767
REQUEST	1623		Prove Owner	1588092446767	1588092446818	OK	 
USER	Prove Ownership	1623	END	1588092446767	1588092446819
USER	Prove Ownership	1624	START	1588092446908	1588092446908
REQUEST	1624		Prove Owner	1588092446908	1588092446962	OK	 
USER	Prove Ownership	1624	END	1588092446908	1588092446962
USER	Prove Ownership	1625	START	1588092447048	1588092447048
REQUEST	1625		Prove Owner	1588092447048	1588092447096	OK	 
USER	Prove Ownership	1625	END	1588092447048	1588092447096
USER	Prove Ownership	1626	START	1588092447198	1588092447198
REQUEST	1626		Prove Owner	1588092447198	1588092447253	OK	 
USER	Prove Ownership	1626	END	1588092447198	1588092447253
USER	Prove Ownership	1627	START	1588092447339	1588092447339
REQUEST	1627		Prove Owner	1588092447339	1588092447376	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	1627	END	1588092447339	1588092447377
USER	Prove Ownership	1628	START	1588092447477	1588092447477
REQUEST	1628		Prove Owner	1588092447478	1588092447525	OK	 
USER	Prove Ownership	1628	END	1588092447477	1588092447525
USER	Prove Ownership	1629	START	1588092447627	1588092447627
USER	Prove Ownership	1630	START	1588092447767	1588092447767
USER	Prove Ownership	1631	START	1588092447908	1588092447908
REQUEST	1629		Prove Owner	1588092447627	1588092447953	OK	 
USER	Prove Ownership	1629	END	1588092447627	1588092447953
REQUEST	1630		Prove Owner	1588092447767	1588092448023	OK	 
USER	Prove Ownership	1630	END	1588092447767	1588092448024
USER	Prove Ownership	1632	START	1588092448047	1588092448047
REQUEST	1631		Prove Owner	1588092447908	1588092448186	OK	 
USER	Prove Ownership	1631	END	1588092447908	1588092448186
USER	Prove Ownership	1633	START	1588092448198	1588092448198
REQUEST	1632		Prove Owner	1588092448048	1588092448225	OK	 
USER	Prove Ownership	1632	END	1588092448047	1588092448225
REQUEST	1633		Prove Owner	1588092448198	1588092448311	OK	 
USER	Prove Ownership	1633	END	1588092448198	1588092448312
USER	Prove Ownership	1634	START	1588092448337	1588092448337
REQUEST	1634		Prove Owner	1588092448337	1588092448415	OK	 
USER	Prove Ownership	1634	END	1588092448337	1588092448416
USER	Prove Ownership	1635	START	1588092448478	1588092448478
REQUEST	1635		Prove Owner	1588092448478	1588092448564	OK	 
USER	Prove Ownership	1635	END	1588092448478	1588092448564
USER	Prove Ownership	1636	START	1588092448618	1588092448618
REQUEST	1636		Prove Owner	1588092448618	1588092448676	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	1636	END	1588092448618	1588092448676
USER	Prove Ownership	1637	START	1588092448768	1588092448768
REQUEST	1637		Prove Owner	1588092448768	1588092448818	OK	 
USER	Prove Ownership	1637	END	1588092448768	1588092448818
USER	Prove Ownership	1638	START	1588092448908	1588092448908
REQUEST	1638		Prove Owner	1588092448908	1588092448956	OK	 
USER	Prove Ownership	1638	END	1588092448908	1588092448956
USER	Prove Ownership	1639	START	1588092449048	1588092449048
REQUEST	1639		Prove Owner	1588092449048	1588092449106	OK	 
USER	Prove Ownership	1639	END	1588092449048	1588092449107
USER	Prove Ownership	1640	START	1588092449187	1588092449187
REQUEST	1640		Prove Owner	1588092449187	1588092449233	OK	 
USER	Prove Ownership	1640	END	1588092449187	1588092449233
USER	Prove Ownership	1641	START	1588092449338	1588092449338
REQUEST	1641		Prove Owner	1588092449338	1588092449381	OK	 
USER	Prove Ownership	1641	END	1588092449338	1588092449382
USER	Prove Ownership	1642	START	1588092449478	1588092449478
REQUEST	1642		Prove Owner	1588092449478	1588092449521	OK	 
USER	Prove Ownership	1642	END	1588092449478	1588092449521
USER	Prove Ownership	1643	START	1588092449618	1588092449618
REQUEST	1643		Prove Owner	1588092449618	1588092449678	OK	 
USER	Prove Ownership	1643	END	1588092449618	1588092449678
USER	Prove Ownership	1644	START	1588092449769	1588092449769
REQUEST	1644		Prove Owner	1588092449769	1588092449814	OK	 
USER	Prove Ownership	1644	END	1588092449769	1588092449814
USER	Prove Ownership	1645	START	1588092449907	1588092449907
REQUEST	1645		Prove Owner	1588092449908	1588092449952	OK	 
USER	Prove Ownership	1645	END	1588092449907	1588092449952
USER	Prove Ownership	1646	START	1588092450047	1588092450047
REQUEST	1646		Prove Owner	1588092450048	1588092450116	OK	 
USER	Prove Ownership	1646	END	1588092450047	1588092450117
USER	Prove Ownership	1647	START	1588092450198	1588092450198
REQUEST	1647		Prove Owner	1588092450198	1588092450252	OK	 
USER	Prove Ownership	1647	END	1588092450198	1588092450252
USER	Prove Ownership	1648	START	1588092450339	1588092450339
REQUEST	1648		Prove Owner	1588092450340	1588092450401	OK	 
USER	Prove Ownership	1648	END	1588092450339	1588092450401
USER	Prove Ownership	1649	START	1588092450477	1588092450477
REQUEST	1649		Prove Owner	1588092450477	1588092450541	OK	 
USER	Prove Ownership	1649	END	1588092450477	1588092450541
USER	Prove Ownership	1650	START	1588092450619	1588092450619
REQUEST	1650		Prove Owner	1588092450619	1588092450676	OK	 
USER	Prove Ownership	1650	END	1588092450619	1588092450676
USER	Prove Ownership	1651	START	1588092450768	1588092450768
REQUEST	1651		Prove Owner	1588092450768	1588092450818	OK	 
USER	Prove Ownership	1651	END	1588092450768	1588092450818
USER	Prove Ownership	1652	START	1588092450908	1588092450908
REQUEST	1652		Prove Owner	1588092450908	1588092450954	OK	 
USER	Prove Ownership	1652	END	1588092450908	1588092450955
USER	Prove Ownership	1653	START	1588092451048	1588092451048
REQUEST	1653		Prove Owner	1588092451048	1588092451096	OK	 
USER	Prove Ownership	1653	END	1588092451048	1588092451096
USER	Prove Ownership	1654	START	1588092451198	1588092451198
REQUEST	1654		Prove Owner	1588092451198	1588092451246	OK	 
USER	Prove Ownership	1654	END	1588092451198	1588092451246
USER	Prove Ownership	1655	START	1588092451340	1588092451340
REQUEST	1655		Prove Owner	1588092451340	1588092451456	OK	 
USER	Prove Ownership	1655	END	1588092451340	1588092451456
USER	Prove Ownership	1656	START	1588092451478	1588092451478
REQUEST	1656		Prove Owner	1588092451478	1588092451525	OK	 
USER	Prove Ownership	1656	END	1588092451478	1588092451525
USER	Prove Ownership	1657	START	1588092451628	1588092451628
REQUEST	1657		Prove Owner	1588092451628	1588092451693	OK	 
USER	Prove Ownership	1657	END	1588092451628	1588092451693
USER	Prove Ownership	1658	START	1588092451767	1588092451767
REQUEST	1658		Prove Owner	1588092451767	1588092451819	OK	 
USER	Prove Ownership	1658	END	1588092451767	1588092451819
USER	Prove Ownership	1659	START	1588092451908	1588092451908
REQUEST	1659		Prove Owner	1588092451908	1588092451956	OK	 
USER	Prove Ownership	1659	END	1588092451908	1588092451956
USER	Prove Ownership	1660	START	1588092452049	1588092452049
REQUEST	1660		Prove Owner	1588092452049	1588092452099	OK	 
USER	Prove Ownership	1660	END	1588092452049	1588092452099
USER	Prove Ownership	1661	START	1588092452197	1588092452197
REQUEST	1661		Prove Owner	1588092452198	1588092452256	OK	 
USER	Prove Ownership	1661	END	1588092452197	1588092452256
USER	Prove Ownership	1662	START	1588092452338	1588092452338
REQUEST	1662		Prove Owner	1588092452338	1588092452391	OK	 
USER	Prove Ownership	1662	END	1588092452338	1588092452391
USER	Prove Ownership	1663	START	1588092452477	1588092452477
REQUEST	1663		Prove Owner	1588092452478	1588092452530	OK	 
USER	Prove Ownership	1663	END	1588092452477	1588092452530
USER	Prove Ownership	1664	START	1588092452618	1588092452618
REQUEST	1664		Prove Owner	1588092452618	1588092452702	OK	 
USER	Prove Ownership	1664	END	1588092452618	1588092452703
USER	Prove Ownership	1665	START	1588092452768	1588092452768
REQUEST	1665		Prove Owner	1588092452768	1588092452811	OK	 
USER	Prove Ownership	1665	END	1588092452768	1588092452811
USER	Prove Ownership	1666	START	1588092452908	1588092452908
REQUEST	1666		Prove Owner	1588092452908	1588092452953	OK	 
USER	Prove Ownership	1666	END	1588092452908	1588092452953
USER	Prove Ownership	1667	START	1588092453048	1588092453048
REQUEST	1667		Prove Owner	1588092453048	1588092453094	OK	 
USER	Prove Ownership	1667	END	1588092453048	1588092453095
USER	Prove Ownership	1668	START	1588092453198	1588092453198
REQUEST	1668		Prove Owner	1588092453198	1588092453249	OK	 
USER	Prove Ownership	1668	END	1588092453198	1588092453250
USER	Prove Ownership	1669	START	1588092453338	1588092453338
REQUEST	1669		Prove Owner	1588092453338	1588092453384	OK	 
USER	Prove Ownership	1669	END	1588092453338	1588092453384
USER	Prove Ownership	1670	START	1588092453478	1588092453478
REQUEST	1670		Prove Owner	1588092453478	1588092453521	OK	 
USER	Prove Ownership	1670	END	1588092453478	1588092453521
USER	Prove Ownership	1671	START	1588092453618	1588092453618
REQUEST	1671		Prove Owner	1588092453618	1588092453662	OK	 
USER	Prove Ownership	1671	END	1588092453618	1588092453662
USER	Prove Ownership	1672	START	1588092453770	1588092453770
REQUEST	1672		Prove Owner	1588092453770	1588092453827	OK	 
USER	Prove Ownership	1672	END	1588092453770	1588092453827
USER	Prove Ownership	1673	START	1588092453908	1588092453908
REQUEST	1673		Prove Owner	1588092453908	1588092453957	OK	 
USER	Prove Ownership	1673	END	1588092453908	1588092453957
USER	Prove Ownership	1674	START	1588092454049	1588092454049
REQUEST	1674		Prove Owner	1588092454049	1588092454134	OK	 
USER	Prove Ownership	1674	END	1588092454049	1588092454135
USER	Prove Ownership	1675	START	1588092454199	1588092454199
REQUEST	1675		Prove Owner	1588092454199	1588092454253	OK	 
USER	Prove Ownership	1675	END	1588092454199	1588092454254
USER	Prove Ownership	1676	START	1588092454338	1588092454338
REQUEST	1676		Prove Owner	1588092454338	1588092454394	OK	 
USER	Prove Ownership	1676	END	1588092454338	1588092454394
USER	Prove Ownership	1677	START	1588092454477	1588092454477
REQUEST	1677		Prove Owner	1588092454478	1588092454529	OK	 
USER	Prove Ownership	1677	END	1588092454477	1588092454529
USER	Prove Ownership	1678	START	1588092454617	1588092454617
REQUEST	1678		Prove Owner	1588092454618	1588092454662	OK	 
USER	Prove Ownership	1678	END	1588092454617	1588092454663
USER	Prove Ownership	1679	START	1588092454767	1588092454767
REQUEST	1679		Prove Owner	1588092454768	1588092454817	OK	 
USER	Prove Ownership	1679	END	1588092454767	1588092454817
USER	Prove Ownership	1680	START	1588092454908	1588092454908
REQUEST	1680		Prove Owner	1588092454908	1588092454953	OK	 
USER	Prove Ownership	1680	END	1588092454908	1588092454954
USER	Prove Ownership	1681	START	1588092455047	1588092455047
REQUEST	1681		Prove Owner	1588092455048	1588092455094	OK	 
USER	Prove Ownership	1681	END	1588092455047	1588092455095
USER	Prove Ownership	1682	START	1588092455198	1588092455198
REQUEST	1682		Prove Owner	1588092455198	1588092455249	OK	 
USER	Prove Ownership	1682	END	1588092455198	1588092455250
USER	Prove Ownership	1683	START	1588092455338	1588092455338
REQUEST	1683		Prove Owner	1588092455338	1588092455395	OK	 
USER	Prove Ownership	1683	END	1588092455338	1588092455395
USER	Prove Ownership	1684	START	1588092455478	1588092455478
REQUEST	1684		Prove Owner	1588092455478	1588092455534	OK	 
USER	Prove Ownership	1684	END	1588092455478	1588092455534
USER	Prove Ownership	1685	START	1588092455618	1588092455618
REQUEST	1685		Prove Owner	1588092455618	1588092455663	OK	 
USER	Prove Ownership	1685	END	1588092455618	1588092455663
USER	Prove Ownership	1686	START	1588092455769	1588092455769
REQUEST	1686		Prove Owner	1588092455770	1588092455821	OK	 
USER	Prove Ownership	1686	END	1588092455769	1588092455821
USER	Prove Ownership	1687	START	1588092455909	1588092455909
REQUEST	1687		Prove Owner	1588092455909	1588092455955	OK	 
USER	Prove Ownership	1687	END	1588092455909	1588092455955
USER	Prove Ownership	1688	START	1588092456048	1588092456048
REQUEST	1688		Prove Owner	1588092456048	1588092456113	OK	 
USER	Prove Ownership	1688	END	1588092456048	1588092456113
USER	Prove Ownership	1689	START	1588092456199	1588092456199
REQUEST	1689		Prove Owner	1588092456200	1588092456254	OK	 
USER	Prove Ownership	1689	END	1588092456199	1588092456254
USER	Prove Ownership	1690	START	1588092456339	1588092456339
REQUEST	1690		Prove Owner	1588092456339	1588092456408	OK	 
USER	Prove Ownership	1690	END	1588092456339	1588092456408
USER	Prove Ownership	1691	START	1588092456479	1588092456479
REQUEST	1691		Prove Owner	1588092456480	1588092456521	OK	 
USER	Prove Ownership	1691	END	1588092456479	1588092456521
USER	Prove Ownership	1692	START	1588092456620	1588092456620
REQUEST	1692		Prove Owner	1588092456620	1588092456672	OK	 
USER	Prove Ownership	1692	END	1588092456620	1588092456672
USER	Prove Ownership	1693	START	1588092456768	1588092456768
REQUEST	1693		Prove Owner	1588092456768	1588092456816	OK	 
USER	Prove Ownership	1693	END	1588092456768	1588092456817
USER	Prove Ownership	1694	START	1588092456907	1588092456907
REQUEST	1694		Prove Owner	1588092456907	1588092456959	OK	 
USER	Prove Ownership	1694	END	1588092456907	1588092456960
USER	Prove Ownership	1695	START	1588092457047	1588092457047
REQUEST	1695		Prove Owner	1588092457047	1588092457093	OK	 
USER	Prove Ownership	1695	END	1588092457047	1588092457093
USER	Prove Ownership	1696	START	1588092457198	1588092457198
REQUEST	1696		Prove Owner	1588092457198	1588092457258	OK	 
USER	Prove Ownership	1696	END	1588092457198	1588092457258
USER	Prove Ownership	1697	START	1588092457338	1588092457338
REQUEST	1697		Prove Owner	1588092457338	1588092457380	OK	 
USER	Prove Ownership	1697	END	1588092457338	1588092457380
USER	Prove Ownership	1698	START	1588092457479	1588092457479
REQUEST	1698		Prove Owner	1588092457479	1588092457527	OK	 
USER	Prove Ownership	1698	END	1588092457479	1588092457527
USER	Prove Ownership	1699	START	1588092457617	1588092457617
REQUEST	1699		Prove Owner	1588092457618	1588092457675	OK	 
USER	Prove Ownership	1699	END	1588092457617	1588092457676
USER	Prove Ownership	1700	START	1588092457768	1588092457768
REQUEST	1700		Prove Owner	1588092457768	1588092457882	OK	 
USER	Prove Ownership	1700	END	1588092457768	1588092457883
USER	Prove Ownership	1701	START	1588092457908	1588092457908
REQUEST	1701		Prove Owner	1588092457908	1588092458024	OK	 
USER	Prove Ownership	1701	END	1588092457908	1588092458024
USER	Prove Ownership	1702	START	1588092458049	1588092458049
REQUEST	1702		Prove Owner	1588092458049	1588092458131	OK	 
USER	Prove Ownership	1702	END	1588092458049	1588092458131
USER	Prove Ownership	1703	START	1588092458200	1588092458200
USER	Prove Ownership	1704	START	1588092458338	1588092458338
REQUEST	1703		Prove Owner	1588092458201	1588092458380	OK	 
USER	Prove Ownership	1703	END	1588092458200	1588092458380
REQUEST	1704		Prove Owner	1588092458339	1588092458462	OK	 
USER	Prove Ownership	1704	END	1588092458338	1588092458462
USER	Prove Ownership	1705	START	1588092458478	1588092458478
REQUEST	1705		Prove Owner	1588092458478	1588092458520	OK	 
USER	Prove Ownership	1705	END	1588092458478	1588092458520
USER	Prove Ownership	1706	START	1588092458618	1588092458618
REQUEST	1706		Prove Owner	1588092458618	1588092458661	OK	 
USER	Prove Ownership	1706	END	1588092458618	1588092458661
USER	Prove Ownership	1707	START	1588092458767	1588092458767
REQUEST	1707		Prove Owner	1588092458768	1588092458811	OK	 
USER	Prove Ownership	1707	END	1588092458767	1588092458811
USER	Prove Ownership	1708	START	1588092458908	1588092458908
REQUEST	1708		Prove Owner	1588092458908	1588092458957	OK	 
USER	Prove Ownership	1708	END	1588092458908	1588092458957
USER	Prove Ownership	1709	START	1588092459049	1588092459049
REQUEST	1709		Prove Owner	1588092459049	1588092459114	OK	 
USER	Prove Ownership	1709	END	1588092459049	1588092459114
USER	Prove Ownership	1710	START	1588092459188	1588092459188
REQUEST	1710		Prove Owner	1588092459189	1588092459260	OK	 
USER	Prove Ownership	1710	END	1588092459188	1588092459260
USER	Prove Ownership	1711	START	1588092459327	1588092459327
REQUEST	1711		Prove Owner	1588092459328	1588092459397	OK	 
USER	Prove Ownership	1711	END	1588092459327	1588092459397
USER	Prove Ownership	1712	START	1588092459468	1588092459468
REQUEST	1712		Prove Owner	1588092459469	1588092459516	OK	 
USER	Prove Ownership	1712	END	1588092459468	1588092459517
USER	Prove Ownership	1713	START	1588092459608	1588092459608
REQUEST	1713		Prove Owner	1588092459608	1588092459651	OK	 
USER	Prove Ownership	1713	END	1588092459608	1588092459651
USER	Prove Ownership	1714	START	1588092459758	1588092459758
REQUEST	1714		Prove Owner	1588092459758	1588092459805	OK	 
USER	Prove Ownership	1714	END	1588092459758	1588092459805
USER	Prove Ownership	1715	START	1588092459897	1588092459897
REQUEST	1715		Prove Owner	1588092459897	1588092459945	OK	 
USER	Prove Ownership	1715	END	1588092459897	1588092459945
USER	Prove Ownership	1716	START	1588092460038	1588092460038
REQUEST	1716		Prove Owner	1588092460038	1588092460095	OK	 
USER	Prove Ownership	1716	END	1588092460038	1588092460096
USER	Prove Ownership	1717	START	1588092460199	1588092460199
REQUEST	1717		Prove Owner	1588092460199	1588092460269	OK	 
USER	Prove Ownership	1717	END	1588092460199	1588092460270
USER	Prove Ownership	1718	START	1588092460339	1588092460339
REQUEST	1718		Prove Owner	1588092460340	1588092460388	OK	 
USER	Prove Ownership	1718	END	1588092460339	1588092460388
USER	Prove Ownership	1719	START	1588092460477	1588092460477
REQUEST	1719		Prove Owner	1588092460477	1588092460520	OK	 
USER	Prove Ownership	1719	END	1588092460477	1588092460521
USER	Prove Ownership	1720	START	1588092460618	1588092460618
REQUEST	1720		Prove Owner	1588092460618	1588092460664	OK	 
USER	Prove Ownership	1720	END	1588092460618	1588092460664
USER	Prove Ownership	1721	START	1588092460768	1588092460768
REQUEST	1721		Prove Owner	1588092460768	1588092460814	OK	 
USER	Prove Ownership	1721	END	1588092460768	1588092460814
USER	Prove Ownership	1722	START	1588092460908	1588092460908
REQUEST	1722		Prove Owner	1588092460908	1588092460959	OK	 
USER	Prove Ownership	1722	END	1588092460908	1588092460959
USER	Prove Ownership	1723	START	1588092461048	1588092461048
REQUEST	1723		Prove Owner	1588092461048	1588092461095	OK	 
USER	Prove Ownership	1723	END	1588092461048	1588092461095
USER	Prove Ownership	1724	START	1588092461197	1588092461197
REQUEST	1724		Prove Owner	1588092461198	1588092461271	OK	 
USER	Prove Ownership	1724	END	1588092461197	1588092461271
USER	Prove Ownership	1725	START	1588092461338	1588092461338
REQUEST	1725		Prove Owner	1588092461338	1588092461389	OK	 
USER	Prove Ownership	1725	END	1588092461338	1588092461389
USER	Prove Ownership	1726	START	1588092461478	1588092461478
REQUEST	1726		Prove Owner	1588092461478	1588092461525	OK	 
USER	Prove Ownership	1726	END	1588092461478	1588092461525
USER	Prove Ownership	1727	START	1588092461627	1588092461627
REQUEST	1727		Prove Owner	1588092461628	1588092461670	OK	 
USER	Prove Ownership	1727	END	1588092461627	1588092461670
USER	Prove Ownership	1728	START	1588092461768	1588092461768
REQUEST	1728		Prove Owner	1588092461768	1588092461820	OK	 
USER	Prove Ownership	1728	END	1588092461768	1588092461820
USER	Prove Ownership	1729	START	1588092461909	1588092461909
REQUEST	1729		Prove Owner	1588092461909	1588092461959	OK	 
USER	Prove Ownership	1729	END	1588092461909	1588092461959
USER	Prove Ownership	1730	START	1588092462048	1588092462048
REQUEST	1730		Prove Owner	1588092462048	1588092462091	OK	 
USER	Prove Ownership	1730	END	1588092462048	1588092462092
USER	Prove Ownership	1731	START	1588092462198	1588092462198
REQUEST	1731		Prove Owner	1588092462198	1588092462262	OK	 
USER	Prove Ownership	1731	END	1588092462198	1588092462263
USER	Prove Ownership	1732	START	1588092462338	1588092462338
REQUEST	1732		Prove Owner	1588092462338	1588092462393	OK	 
USER	Prove Ownership	1732	END	1588092462338	1588092462393
USER	Prove Ownership	1733	START	1588092462477	1588092462477
REQUEST	1733		Prove Owner	1588092462477	1588092462533	OK	 
USER	Prove Ownership	1733	END	1588092462477	1588092462533
USER	Prove Ownership	1734	START	1588092462618	1588092462618
REQUEST	1734		Prove Owner	1588092462618	1588092462675	OK	 
USER	Prove Ownership	1734	END	1588092462618	1588092462675
USER	Prove Ownership	1735	START	1588092462769	1588092462769
REQUEST	1735		Prove Owner	1588092462770	1588092462833	OK	 
USER	Prove Ownership	1735	END	1588092462769	1588092462833
USER	Prove Ownership	1736	START	1588092462907	1588092462907
REQUEST	1736		Prove Owner	1588092462908	1588092462962	OK	 
USER	Prove Ownership	1736	END	1588092462907	1588092462962
USER	Prove Ownership	1737	START	1588092463049	1588092463049
REQUEST	1737		Prove Owner	1588092463049	1588092463097	OK	 
USER	Prove Ownership	1737	END	1588092463049	1588092463098
USER	Prove Ownership	1738	START	1588092463198	1588092463198
REQUEST	1738		Prove Owner	1588092463198	1588092463278	OK	 
USER	Prove Ownership	1738	END	1588092463198	1588092463279
USER	Prove Ownership	1739	START	1588092463338	1588092463338
REQUEST	1739		Prove Owner	1588092463339	1588092463388	OK	 
USER	Prove Ownership	1739	END	1588092463338	1588092463389
USER	Prove Ownership	1740	START	1588092463478	1588092463478
REQUEST	1740		Prove Owner	1588092463479	1588092463534	OK	 
USER	Prove Ownership	1740	END	1588092463478	1588092463534
