RUN	computerdatabase.ProveOwner	proveowner	1588029727747	7 per second	3.3.1
USER	Prove Ownership	1048	START	1588029878592	1588029878592
REQUEST	1048		Prove Owner	1588029878592	1588029878695	OK	 
USER	Prove Ownership	1048	END	1588029878592	1588029878696
USER	Prove Ownership	1049	START	1588029878732	1588029878732
REQUEST	1049		Prove Owner	1588029878732	1588029878868	OK	 
USER	Prove Ownership	1049	END	1588029878732	1588029878868
USER	Prove Ownership	1050	START	1588029878882	1588029878882
USER	Prove Ownership	1051	START	1588029879022	1588029879022
USER	Prove Ownership	1052	START	1588029879162	1588029879162
USER	Prove Ownership	1053	START	1588029879302	1588029879302
REQUEST	1050		Prove Owner	1588029878882	1588029879384	OK	 
USER	Prove Ownership	1050	END	1588029878882	1588029879384
USER	Prove Ownership	1054	START	1588029879451	1588029879451
REQUEST	1051		Prove Owner	1588029879022	1588029879546	OK	 
USER	Prove Ownership	1051	END	1588029879022	1588029879547
USER	Prove Ownership	1055	START	1588029879592	1588029879592
USER	Prove Ownership	1056	START	1588029879732	1588029879732
USER	Prove Ownership	1057	START	1588029879882	1588029879882
REQUEST	1052		Prove Owner	1588029879162	1588029879931	OK	 
USER	Prove Ownership	1052	END	1588029879162	1588029879932
REQUEST	1053		Prove Owner	1588029879302	1588029879950	OK	 
USER	Prove Ownership	1053	END	1588029879302	1588029879950
USER	Prove Ownership	1058	START	1588029880021	1588029880021
USER	Prove Ownership	1059	START	1588029880162	1588029880162
REQUEST	1055		Prove Owner	1588029879593	1588029880235	OK	 
USER	Prove Ownership	1055	END	1588029879592	1588029880235
USER	Prove Ownership	1060	START	1588029880311	1588029880311
REQUEST	1054		Prove Owner	1588029879452	1588029880409	OK	 
USER	Prove Ownership	1054	END	1588029879451	1588029880409
USER	Prove Ownership	1061	START	1588029880452	1588029880452
USER	Prove Ownership	1062	START	1588029880592	1588029880592
USER	Prove Ownership	1063	START	1588029880732	1588029880732
REQUEST	1056		Prove Owner	1588029879733	1588029880744	OK	 
USER	Prove Ownership	1056	END	1588029879732	1588029880744
REQUEST	1057		Prove Owner	1588029879883	1588029880806	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	1057	END	1588029879882	1588029880807
USER	Prove Ownership	1064	START	1588029880883	1588029880883
REQUEST	1058		Prove Owner	1588029880022	1588029880889	OK	 
USER	Prove Ownership	1058	END	1588029880021	1588029880889
REQUEST	1059		Prove Owner	1588029880162	1588029880933	OK	 
USER	Prove Ownership	1059	END	1588029880162	1588029880933
USER	Prove Ownership	1065	START	1588029881021	1588029881021
REQUEST	1060		Prove Owner	1588029880312	1588029881072	OK	 
USER	Prove Ownership	1060	END	1588029880311	1588029881073
REQUEST	1061		Prove Owner	1588029880453	1588029881127	OK	 
USER	Prove Ownership	1061	END	1588029880452	1588029881128
USER	Prove Ownership	1066	START	1588029881162	1588029881162
REQUEST	1062		Prove Owner	1588029880592	1588029881219	OK	 
USER	Prove Ownership	1062	END	1588029880592	1588029881219
REQUEST	1063		Prove Owner	1588029880733	1588029881248	OK	 
USER	Prove Ownership	1063	END	1588029880732	1588029881248
USER	Prove Ownership	1067	START	1588029881311	1588029881311
REQUEST	1064		Prove Owner	1588029880883	1588029881336	OK	 
USER	Prove Ownership	1064	END	1588029880883	1588029881337
REQUEST	1065		Prove Owner	1588029881022	1588029881368	OK	 
USER	Prove Ownership	1065	END	1588029881021	1588029881369
USER	Prove Ownership	1068	START	1588029881451	1588029881451
REQUEST	1066		Prove Owner	1588029881162	1588029881470	OK	 
USER	Prove Ownership	1066	END	1588029881162	1588029881470
REQUEST	1067		Prove Owner	1588029881311	1588029881506	OK	 
USER	Prove Ownership	1067	END	1588029881311	1588029881506
REQUEST	1068		Prove Owner	1588029881452	1588029881561	OK	 
USER	Prove Ownership	1068	END	1588029881451	1588029881561
USER	Prove Ownership	1069	START	1588029881592	1588029881592
REQUEST	1069		Prove Owner	1588029881592	1588029881678	OK	 
USER	Prove Ownership	1069	END	1588029881592	1588029881678
USER	Prove Ownership	1070	START	1588029881732	1588029881732
REQUEST	1070		Prove Owner	1588029881732	1588029881818	OK	 
USER	Prove Ownership	1070	END	1588029881732	1588029881818
USER	Prove Ownership	1071	START	1588029881882	1588029881882
USER	Prove Ownership	1072	START	1588029882047	1588029882047
REQUEST	1071		Prove Owner	1588029881882	1588029882093	OK	 
USER	Prove Ownership	1071	END	1588029881882	1588029882095
USER	Prove Ownership	1073	START	1588029882151	1588029882151
REQUEST	1072		Prove Owner	1588029882053	1588029882299	OK	 
USER	Prove Ownership	1072	END	1588029882047	1588029882299
USER	Prove Ownership	1074	START	1588029882302	1588029882302
REQUEST	1073		Prove Owner	1588029882152	1588029882329	OK	 
USER	Prove Ownership	1073	END	1588029882151	1588029882329
REQUEST	1074		Prove Owner	1588029882303	1588029882397	OK	 
USER	Prove Ownership	1074	END	1588029882302	1588029882398
USER	Prove Ownership	1075	START	1588029882441	1588029882441
REQUEST	1075		Prove Owner	1588029882442	1588029882524	OK	 
USER	Prove Ownership	1075	END	1588029882441	1588029882525
USER	Prove Ownership	1076	START	1588029882581	1588029882581
REQUEST	1076		Prove Owner	1588029882582	1588029882685	OK	 
USER	Prove Ownership	1076	END	1588029882581	1588029882686
USER	Prove Ownership	1077	START	1588029882733	1588029882733
REQUEST	1077		Prove Owner	1588029882733	1588029882811	OK	 
USER	Prove Ownership	1077	END	1588029882733	1588029882812
USER	Prove Ownership	1078	START	1588029882873	1588029882873
REQUEST	1078		Prove Owner	1588029882873	1588029882948	OK	 
USER	Prove Ownership	1078	END	1588029882873	1588029882949
USER	Prove Ownership	1079	START	1588029883011	1588029883011
REQUEST	1079		Prove Owner	1588029883012	1588029883088	OK	 
USER	Prove Ownership	1079	END	1588029883011	1588029883089
USER	Prove Ownership	1080	START	1588029883162	1588029883162
REQUEST	1080		Prove Owner	1588029883162	1588029883279	OK	 
USER	Prove Ownership	1080	END	1588029883162	1588029883279
USER	Prove Ownership	1081	START	1588029883303	1588029883303
REQUEST	1081		Prove Owner	1588029883303	1588029883375	OK	 
USER	Prove Ownership	1081	END	1588029883303	1588029883375
USER	Prove Ownership	1082	START	1588029883452	1588029883452
REQUEST	1082		Prove Owner	1588029883453	1588029883531	OK	 
USER	Prove Ownership	1082	END	1588029883452	1588029883531
USER	Prove Ownership	1083	START	1588029883593	1588029883593
REQUEST	1083		Prove Owner	1588029883593	1588029883688	OK	 
USER	Prove Ownership	1083	END	1588029883593	1588029883689
USER	Prove Ownership	1084	START	1588029883732	1588029883732
REQUEST	1084		Prove Owner	1588029883732	1588029883800	OK	 
USER	Prove Ownership	1084	END	1588029883732	1588029883801
USER	Prove Ownership	1085	START	1588029883882	1588029883882
REQUEST	1085		Prove Owner	1588029883882	1588029883946	OK	 
USER	Prove Ownership	1085	END	1588029883882	1588029883947
USER	Prove Ownership	1086	START	1588029884022	1588029884022
REQUEST	1086		Prove Owner	1588029884023	1588029884101	OK	 
USER	Prove Ownership	1086	END	1588029884022	1588029884101
USER	Prove Ownership	1087	START	1588029884162	1588029884162
REQUEST	1087		Prove Owner	1588029884162	1588029884248	OK	 
USER	Prove Ownership	1087	END	1588029884162	1588029884249
USER	Prove Ownership	1088	START	1588029884302	1588029884302
REQUEST	1088		Prove Owner	1588029884302	1588029884408	OK	 
USER	Prove Ownership	1088	END	1588029884302	1588029884408
USER	Prove Ownership	1089	START	1588029884451	1588029884451
REQUEST	1089		Prove Owner	1588029884451	1588029884535	OK	 
USER	Prove Ownership	1089	END	1588029884451	1588029884536
USER	Prove Ownership	1090	START	1588029884592	1588029884592
REQUEST	1090		Prove Owner	1588029884593	1588029884675	OK	 
USER	Prove Ownership	1090	END	1588029884592	1588029884676
USER	Prove Ownership	1091	START	1588029884732	1588029884732
REQUEST	1091		Prove Owner	1588029884732	1588029884819	OK	 
USER	Prove Ownership	1091	END	1588029884732	1588029884819
USER	Prove Ownership	1092	START	1588029884881	1588029884881
REQUEST	1092		Prove Owner	1588029884882	1588029884959	OK	 
USER	Prove Ownership	1092	END	1588029884881	1588029884959
USER	Prove Ownership	1093	START	1588029885021	1588029885021
USER	Prove Ownership	1094	START	1588029885161	1588029885161
REQUEST	1093		Prove Owner	1588029885022	1588029885164	OK	 
USER	Prove Ownership	1093	END	1588029885021	1588029885164
REQUEST	1094		Prove Owner	1588029885161	1588029885254	OK	 
USER	Prove Ownership	1094	END	1588029885161	1588029885254
USER	Prove Ownership	1095	START	1588029885311	1588029885311
REQUEST	1095		Prove Owner	1588029885312	1588029885423	OK	 
USER	Prove Ownership	1095	END	1588029885311	1588029885424
USER	Prove Ownership	1096	START	1588029885453	1588029885453
REQUEST	1096		Prove Owner	1588029885453	1588029885538	OK	 
USER	Prove Ownership	1096	END	1588029885453	1588029885538
USER	Prove Ownership	1097	START	1588029885591	1588029885591
REQUEST	1097		Prove Owner	1588029885592	1588029885684	OK	 
USER	Prove Ownership	1097	END	1588029885591	1588029885684
USER	Prove Ownership	1098	START	1588029885731	1588029885731
REQUEST	1098		Prove Owner	1588029885732	1588029885803	OK	 
USER	Prove Ownership	1098	END	1588029885731	1588029885803
USER	Prove Ownership	1099	START	1588029885883	1588029885883
REQUEST	1099		Prove Owner	1588029885883	1588029885949	OK	 
USER	Prove Ownership	1099	END	1588029885883	1588029885949
USER	Prove Ownership	1100	START	1588029886022	1588029886022
REQUEST	1100		Prove Owner	1588029886023	1588029886091	OK	 
USER	Prove Ownership	1100	END	1588029886022	1588029886091
USER	Prove Ownership	1101	START	1588029886161	1588029886161
REQUEST	1101		Prove Owner	1588029886161	1588029886231	OK	 
USER	Prove Ownership	1101	END	1588029886161	1588029886231
USER	Prove Ownership	1102	START	1588029886301	1588029886301
REQUEST	1102		Prove Owner	1588029886301	1588029886380	OK	 
USER	Prove Ownership	1102	END	1588029886301	1588029886381
USER	Prove Ownership	1103	START	1588029886451	1588029886451
REQUEST	1103		Prove Owner	1588029886451	1588029886533	OK	 
USER	Prove Ownership	1103	END	1588029886451	1588029886533
USER	Prove Ownership	1104	START	1588029886591	1588029886591
REQUEST	1104		Prove Owner	1588029886592	1588029886694	OK	 
USER	Prove Ownership	1104	END	1588029886591	1588029886694
USER	Prove Ownership	1105	START	1588029886732	1588029886732
REQUEST	1105		Prove Owner	1588029886732	1588029886828	OK	 
USER	Prove Ownership	1105	END	1588029886732	1588029886828
USER	Prove Ownership	1106	START	1588029886882	1588029886882
REQUEST	1106		Prove Owner	1588029886882	1588029887000	OK	 
USER	Prove Ownership	1106	END	1588029886882	1588029887000
USER	Prove Ownership	1107	START	1588029887022	1588029887022
REQUEST	1107		Prove Owner	1588029887022	1588029887118	OK	 
USER	Prove Ownership	1107	END	1588029887022	1588029887118
USER	Prove Ownership	1108	START	1588029887162	1588029887162
REQUEST	1108		Prove Owner	1588029887163	1588029887242	OK	 
USER	Prove Ownership	1108	END	1588029887162	1588029887243
USER	Prove Ownership	1109	START	1588029887301	1588029887301
REQUEST	1109		Prove Owner	1588029887302	1588029887372	OK	 
USER	Prove Ownership	1109	END	1588029887301	1588029887372
USER	Prove Ownership	1110	START	1588029887453	1588029887453
REQUEST	1110		Prove Owner	1588029887453	1588029887534	OK	 
USER	Prove Ownership	1110	END	1588029887453	1588029887534
USER	Prove Ownership	1111	START	1588029887591	1588029887591
REQUEST	1111		Prove Owner	1588029887592	1588029887678	OK	 
USER	Prove Ownership	1111	END	1588029887591	1588029887678
USER	Prove Ownership	1112	START	1588029887731	1588029887731
REQUEST	1112		Prove Owner	1588029887731	1588029887800	OK	 
USER	Prove Ownership	1112	END	1588029887731	1588029887800
USER	Prove Ownership	1113	START	1588029887883	1588029887883
REQUEST	1113		Prove Owner	1588029887884	1588029887958	OK	 
USER	Prove Ownership	1113	END	1588029887883	1588029887958
USER	Prove Ownership	1114	START	1588029888021	1588029888021
REQUEST	1114		Prove Owner	1588029888022	1588029888097	OK	 
USER	Prove Ownership	1114	END	1588029888021	1588029888098
USER	Prove Ownership	1115	START	1588029888162	1588029888162
REQUEST	1115		Prove Owner	1588029888162	1588029888235	OK	 
USER	Prove Ownership	1115	END	1588029888162	1588029888235
USER	Prove Ownership	1116	START	1588029888311	1588029888311
REQUEST	1116		Prove Owner	1588029888311	1588029888382	OK	 
USER	Prove Ownership	1116	END	1588029888311	1588029888382
USER	Prove Ownership	1117	START	1588029888451	1588029888451
REQUEST	1117		Prove Owner	1588029888451	1588029888526	OK	 
USER	Prove Ownership	1117	END	1588029888451	1588029888526
USER	Prove Ownership	1118	START	1588029888591	1588029888591
REQUEST	1118		Prove Owner	1588029888592	1588029888678	OK	 
USER	Prove Ownership	1118	END	1588029888591	1588029888678
USER	Prove Ownership	1119	START	1588029888731	1588029888731
REQUEST	1119		Prove Owner	1588029888732	1588029888802	OK	 
USER	Prove Ownership	1119	END	1588029888731	1588029888802
USER	Prove Ownership	1120	START	1588029888881	1588029888881
USER	Prove Ownership	1121	START	1588029889022	1588029889022
REQUEST	1120		Prove Owner	1588029888882	1588029889104	OK	 
USER	Prove Ownership	1120	END	1588029888881	1588029889104
USER	Prove Ownership	1122	START	1588029889161	1588029889161
USER	Prove Ownership	1123	START	1588029889302	1588029889302
REQUEST	1122		Prove Owner	1588029889162	1588029889440	OK	 
USER	Prove Ownership	1122	END	1588029889161	1588029889441
USER	Prove Ownership	1124	START	1588029889451	1588029889451
REQUEST	1121		Prove Owner	1588029889022	1588029889480	OK	 
USER	Prove Ownership	1121	END	1588029889022	1588029889480
USER	Prove Ownership	1125	START	1588029889591	1588029889591
USER	Prove Ownership	1126	START	1588029889733	1588029889733
REQUEST	1123		Prove Owner	1588029889303	1588029889753	OK	 
USER	Prove Ownership	1123	END	1588029889302	1588029889754
REQUEST	1124		Prove Owner	1588029889451	1588029889827	OK	 
USER	Prove Ownership	1124	END	1588029889451	1588029889828
USER	Prove Ownership	1127	START	1588029889881	1588029889881
REQUEST	1126		Prove Owner	1588029889734	1588029890013	OK	 
USER	Prove Ownership	1126	END	1588029889733	1588029890013
USER	Prove Ownership	1128	START	1588029890022	1588029890022
REQUEST	1125		Prove Owner	1588029889591	1588029890105	OK	 
USER	Prove Ownership	1125	END	1588029889591	1588029890105
USER	Prove Ownership	1129	START	1588029890161	1588029890161
REQUEST	1127		Prove Owner	1588029889882	1588029890214	OK	 
USER	Prove Ownership	1127	END	1588029889881	1588029890214
USER	Prove Ownership	1130	START	1588029890301	1588029890301
USER	Prove Ownership	1131	START	1588029890452	1588029890452
REQUEST	1128		Prove Owner	1588029890022	1588029890474	OK	 
USER	Prove Ownership	1128	END	1588029890022	1588029890474
USER	Prove Ownership	1132	START	1588029890592	1588029890592
REQUEST	1129		Prove Owner	1588029890161	1588029890703	OK	 
USER	Prove Ownership	1129	END	1588029890161	1588029890704
USER	Prove Ownership	1133	START	1588029890731	1588029890731
USER	Prove Ownership	1134	START	1588029890882	1588029890882
USER	Prove Ownership	1135	START	1588029891021	1588029891021
REQUEST	1130		Prove Owner	1588029890301	1588029891023	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	1130	END	1588029890301	1588029891023
USER	Prove Ownership	1136	START	1588029891163	1588029891163
USER	Prove Ownership	1137	START	1588029891312	1588029891312
USER	Prove Ownership	1138	START	1588029891452	1588029891452
USER	Prove Ownership	1139	START	1588029891593	1588029891593
USER	Prove Ownership	1140	START	1588029891732	1588029891732
USER	Prove Ownership	1141	START	1588029891883	1588029891883
USER	Prove Ownership	1142	START	1588029892022	1588029892022
USER	Prove Ownership	1143	START	1588029892161	1588029892161
USER	Prove Ownership	1144	START	1588029892301	1588029892301
USER	Prove Ownership	1145	START	1588029892452	1588029892452
USER	Prove Ownership	1146	START	1588029892592	1588029892592
USER	Prove Ownership	1147	START	1588029892731	1588029892731
USER	Prove Ownership	1148	START	1588029892883	1588029892883
USER	Prove Ownership	1149	START	1588029893022	1588029893022
USER	Prove Ownership	1150	START	1588029893161	1588029893161
USER	Prove Ownership	1151	START	1588029893303	1588029893303
USER	Prove Ownership	1152	START	1588029893453	1588029893453
USER	Prove Ownership	1153	START	1588029893591	1588029893591
USER	Prove Ownership	1154	START	1588029893732	1588029893732
USER	Prove Ownership	1155	START	1588029893881	1588029893881
USER	Prove Ownership	1156	START	1588029894021	1588029894021
USER	Prove Ownership	1157	START	1588029894162	1588029894162
USER	Prove Ownership	1158	START	1588029894302	1588029894302
USER	Prove Ownership	1159	START	1588029894451	1588029894451
USER	Prove Ownership	1160	START	1588029894592	1588029894592
USER	Prove Ownership	1161	START	1588029894731	1588029894731
USER	Prove Ownership	1162	START	1588029894882	1588029894882
USER	Prove Ownership	1163	START	1588029895023	1588029895023
USER	Prove Ownership	1164	START	1588029895161	1588029895161
USER	Prove Ownership	1165	START	1588029895301	1588029895301
USER	Prove Ownership	1166	START	1588029895451	1588029895451
USER	Prove Ownership	1167	START	1588029895592	1588029895592
USER	Prove Ownership	1168	START	1588029895732	1588029895732
USER	Prove Ownership	1169	START	1588029895882	1588029895882
USER	Prove Ownership	1170	START	1588029896021	1588029896021
REQUEST	1131		Prove Owner	1588029890453	1588029896036	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	1131	END	1588029890452	1588029896036
REQUEST	1132		Prove Owner	1588029890593	1588029896112	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	1132	END	1588029890592	1588029896112
REQUEST	1134		Prove Owner	1588029890882	1588029896157	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	1134	END	1588029890882	1588029896157
USER	Prove Ownership	1171	START	1588029896161	1588029896161
USER	Prove Ownership	1172	START	1588029896314	1588029896314
USER	Prove Ownership	1173	START	1588029896453	1588029896453
USER	Prove Ownership	1174	START	1588029896591	1588029896591
USER	Prove Ownership	1175	START	1588029896731	1588029896731
USER	Prove Ownership	1176	START	1588029896883	1588029896883
USER	Prove Ownership	1177	START	1588029897023	1588029897023
USER	Prove Ownership	1178	START	1588029897161	1588029897161
USER	Prove Ownership	1179	START	1588029897301	1588029897301
USER	Prove Ownership	1180	START	1588029897451	1588029897451
USER	Prove Ownership	1181	START	1588029897592	1588029897592
USER	Prove Ownership	1182	START	1588029897731	1588029897731
USER	Prove Ownership	1183	START	1588029897881	1588029897881
USER	Prove Ownership	1184	START	1588029898022	1588029898022
USER	Prove Ownership	1185	START	1588029898162	1588029898162
USER	Prove Ownership	1186	START	1588029898302	1588029898302
USER	Prove Ownership	1187	START	1588029898452	1588029898452
USER	Prove Ownership	1188	START	1588029898592	1588029898592
USER	Prove Ownership	1189	START	1588029898731	1588029898731
USER	Prove Ownership	1190	START	1588029898881	1588029898881
USER	Prove Ownership	1191	START	1588029899023	1588029899023
USER	Prove Ownership	1192	START	1588029899161	1588029899161
USER	Prove Ownership	1193	START	1588029899301	1588029899301
USER	Prove Ownership	1194	START	1588029899451	1588029899451
USER	Prove Ownership	1195	START	1588029899592	1588029899592
USER	Prove Ownership	1196	START	1588029899731	1588029899731
USER	Prove Ownership	1197	START	1588029899881	1588029899881
USER	Prove Ownership	1198	START	1588029900023	1588029900023
USER	Prove Ownership	1199	START	1588029900161	1588029900161
USER	Prove Ownership	1200	START	1588029900302	1588029900302
REQUEST	1133		Prove Owner	1588029890732	1588029900345	OK	 
USER	Prove Ownership	1133	END	1588029890731	1588029900345
REQUEST	1135		Prove Owner	1588029891022	1588029900424	OK	 
USER	Prove Ownership	1135	END	1588029891021	1588029900426
USER	Prove Ownership	1201	START	1588029900451	1588029900451
REQUEST	1136		Prove Owner	1588029891163	1588029900541	OK	 
USER	Prove Ownership	1136	END	1588029891163	1588029900542
REQUEST	1137		Prove Owner	1588029891312	1588029900589	OK	 
USER	Prove Ownership	1137	END	1588029891312	1588029900590
USER	Prove Ownership	1202	START	1588029900591	1588029900591
USER	Prove Ownership	1203	START	1588029900731	1588029900731
REQUEST	1138		Prove Owner	1588029891452	1588029900765	OK	 
USER	Prove Ownership	1138	END	1588029891452	1588029900766
REQUEST	1139		Prove Owner	1588029891593	1588029900818	OK	 
USER	Prove Ownership	1139	END	1588029891593	1588029900818
USER	Prove Ownership	1204	START	1588029900881	1588029900881
REQUEST	1140		Prove Owner	1588029891732	1588029900955	OK	 
USER	Prove Ownership	1140	END	1588029891732	1588029900956
REQUEST	1141		Prove Owner	1588029891883	1588029901001	OK	 
USER	Prove Ownership	1141	END	1588029891883	1588029901001
USER	Prove Ownership	1205	START	1588029901021	1588029901021
REQUEST	1142		Prove Owner	1588029892022	1588029901119	OK	 
USER	Prove Ownership	1142	END	1588029892022	1588029901119
REQUEST	1143		Prove Owner	1588029892161	1588029901158	OK	 
USER	Prove Ownership	1143	END	1588029892161	1588029901158
USER	Prove Ownership	1206	START	1588029901161	1588029901161
REQUEST	1144		Prove Owner	1588029892301	1588029901271	OK	 
USER	Prove Ownership	1144	END	1588029892301	1588029901271
REQUEST	1145		Prove Owner	1588029892452	1588029901309	OK	 
USER	Prove Ownership	1145	END	1588029892452	1588029901309
USER	Prove Ownership	1207	START	1588029901311	1588029901311
REQUEST	1146		Prove Owner	1588029892592	1588029901423	OK	 
USER	Prove Ownership	1146	END	1588029892592	1588029901424
USER	Prove Ownership	1208	START	1588029901452	1588029901452
REQUEST	1147		Prove Owner	1588029892732	1588029901469	OK	 
USER	Prove Ownership	1147	END	1588029892731	1588029901469
REQUEST	1148		Prove Owner	1588029892883	1588029901536	OK	 
USER	Prove Ownership	1148	END	1588029892883	1588029901536
REQUEST	1149		Prove Owner	1588029893022	1588029901579	OK	 
USER	Prove Ownership	1149	END	1588029893022	1588029901579
USER	Prove Ownership	1209	START	1588029901592	1588029901592
REQUEST	1150		Prove Owner	1588029893162	1588029901697	OK	 
USER	Prove Ownership	1150	END	1588029893161	1588029901697
REQUEST	1151		Prove Owner	1588029893304	1588029901723	OK	 
USER	Prove Ownership	1151	END	1588029893303	1588029901723
USER	Prove Ownership	1210	START	1588029901731	1588029901731
REQUEST	1152		Prove Owner	1588029893454	1588029901828	OK	 
USER	Prove Ownership	1152	END	1588029893453	1588029901829
REQUEST	1153		Prove Owner	1588029893592	1588029901861	OK	 
USER	Prove Ownership	1153	END	1588029893591	1588029901862
USER	Prove Ownership	1211	START	1588029901882	1588029901882
REQUEST	1154		Prove Owner	1588029893732	1588029901951	OK	 
USER	Prove Ownership	1154	END	1588029893732	1588029901952
REQUEST	1155		Prove Owner	1588029893881	1588029902016	OK	 
USER	Prove Ownership	1155	END	1588029893881	1588029902017
USER	Prove Ownership	1212	START	1588029902022	1588029902022
REQUEST	1156		Prove Owner	1588029894022	1588029902055	OK	 
USER	Prove Ownership	1156	END	1588029894021	1588029902056
USER	Prove Ownership	1213	START	1588029902162	1588029902162
REQUEST	1157		Prove Owner	1588029894163	1588029902164	OK	 
USER	Prove Ownership	1157	END	1588029894162	1588029902164
REQUEST	1158		Prove Owner	1588029894303	1588029902218	OK	 
USER	Prove Ownership	1158	END	1588029894302	1588029902218
REQUEST	1159		Prove Owner	1588029894452	1588029902288	OK	 
USER	Prove Ownership	1159	END	1588029894451	1588029902288
USER	Prove Ownership	1214	START	1588029902301	1588029902301
REQUEST	1160		Prove Owner	1588029894592	1588029902329	OK	 
USER	Prove Ownership	1160	END	1588029894592	1588029902329
REQUEST	1161		Prove Owner	1588029894732	1588029902423	OK	 
USER	Prove Ownership	1161	END	1588029894731	1588029902423
REQUEST	1162		Prove Owner	1588029894882	1588029902444	OK	 
USER	Prove Ownership	1162	END	1588029894882	1588029902444
USER	Prove Ownership	1215	START	1588029902451	1588029902451
REQUEST	1163		Prove Owner	1588029895023	1588029902536	OK	 
USER	Prove Ownership	1163	END	1588029895023	1588029902536
REQUEST	1164		Prove Owner	1588029895162	1588029902566	OK	 
USER	Prove Ownership	1164	END	1588029895161	1588029902567
USER	Prove Ownership	1216	START	1588029902592	1588029902592
REQUEST	1165		Prove Owner	1588029895302	1588029902654	OK	 
USER	Prove Ownership	1165	END	1588029895301	1588029902655
REQUEST	1166		Prove Owner	1588029895452	1588029902698	OK	 
USER	Prove Ownership	1166	END	1588029895451	1588029902699
USER	Prove Ownership	1217	START	1588029902731	1588029902731
REQUEST	1167		Prove Owner	1588029895592	1588029902805	OK	 
USER	Prove Ownership	1167	END	1588029895592	1588029902806
REQUEST	1168		Prove Owner	1588029895732	1588029902830	OK	 
USER	Prove Ownership	1168	END	1588029895732	1588029902830
USER	Prove Ownership	1218	START	1588029902881	1588029902881
REQUEST	1169		Prove Owner	1588029895883	1588029902898	OK	 
USER	Prove Ownership	1169	END	1588029895882	1588029902898
REQUEST	1170		Prove Owner	1588029896022	1588029902930	OK	 
USER	Prove Ownership	1170	END	1588029896021	1588029902931
REQUEST	1171		Prove Owner	1588029896162	1588029903016	OK	 
USER	Prove Ownership	1171	END	1588029896161	1588029903016
USER	Prove Ownership	1219	START	1588029903021	1588029903021
REQUEST	1172		Prove Owner	1588029896314	1588029903039	OK	 
USER	Prove Ownership	1172	END	1588029896314	1588029903040
REQUEST	1173		Prove Owner	1588029896454	1588029903119	OK	 
USER	Prove Ownership	1173	END	1588029896453	1588029903119
USER	Prove Ownership	1220	START	1588029903161	1588029903161
REQUEST	1174		Prove Owner	1588029896591	1588029903206	OK	 
USER	Prove Ownership	1174	END	1588029896591	1588029903206
REQUEST	1175		Prove Owner	1588029896732	1588029903270	OK	 
USER	Prove Ownership	1175	END	1588029896731	1588029903271
USER	Prove Ownership	1221	START	1588029903312	1588029903312
REQUEST	1176		Prove Owner	1588029896883	1588029903330	OK	 
USER	Prove Ownership	1176	END	1588029896883	1588029903330
REQUEST	1177		Prove Owner	1588029897023	1588029903382	OK	 
USER	Prove Ownership	1177	END	1588029897023	1588029903382
USER	Prove Ownership	1222	START	1588029903452	1588029903452
REQUEST	1178		Prove Owner	1588029897162	1588029903481	OK	 
USER	Prove Ownership	1178	END	1588029897161	1588029903481
REQUEST	1179		Prove Owner	1588029897301	1588029903508	OK	 
USER	Prove Ownership	1179	END	1588029897301	1588029903508
REQUEST	1181		Prove Owner	1588029897592	1588029903584	OK	 
USER	Prove Ownership	1181	END	1588029897592	1588029903585
USER	Prove Ownership	1223	START	1588029903591	1588029903591
REQUEST	1180		Prove Owner	1588029897451	1588029903626	OK	 
USER	Prove Ownership	1180	END	1588029897451	1588029903627
REQUEST	1182		Prove Owner	1588029897732	1588029903729	OK	 
USER	Prove Ownership	1182	END	1588029897731	1588029903730
USER	Prove Ownership	1224	START	1588029903732	1588029903732
REQUEST	1183		Prove Owner	1588029897882	1588029903750	OK	 
USER	Prove Ownership	1183	END	1588029897881	1588029903750
USER	Prove Ownership	1225	START	1588029903881	1588029903881
REQUEST	1185		Prove Owner	1588029898163	1588029903882	OK	 
USER	Prove Ownership	1185	END	1588029898162	1588029903882
REQUEST	1184		Prove Owner	1588029898022	1588029903903	OK	 
USER	Prove Ownership	1184	END	1588029898022	1588029903903
REQUEST	1186		Prove Owner	1588029898302	1588029903995	OK	 
USER	Prove Ownership	1186	END	1588029898302	1588029903996
REQUEST	1187		Prove Owner	1588029898452	1588029904017	OK	 
USER	Prove Ownership	1187	END	1588029898452	1588029904017
USER	Prove Ownership	1226	START	1588029904021	1588029904021
REQUEST	1188		Prove Owner	1588029898593	1588029904110	OK	 
USER	Prove Ownership	1188	END	1588029898592	1588029904111
REQUEST	1189		Prove Owner	1588029898731	1588029904136	OK	 
USER	Prove Ownership	1189	END	1588029898731	1588029904136
USER	Prove Ownership	1227	START	1588029904162	1588029904162
REQUEST	1190		Prove Owner	1588029898882	1588029904280	OK	 
USER	Prove Ownership	1190	END	1588029898881	1588029904280
USER	Prove Ownership	1228	START	1588029904312	1588029904312
