RUN	computerdatabase.ProveOwner	proveowner	1604953604549	1 prove	3.3.1
USER	Prove Ownership	939	START	1604954544623	1604954544623
REQUEST	939		Prove Owner	1604954544624	1604954544697	OK	 
USER	Prove Ownership	939	END	1604954544623	1604954544698
USER	Prove Ownership	940	START	1604954545622	1604954545622
REQUEST	940		Prove Owner	1604954545623	1604954545837	OK	 
USER	Prove Ownership	940	END	1604954545622	1604954545837
USER	Prove Ownership	941	START	1604954546625	1604954546625
REQUEST	941		Prove Owner	1604954546626	1604954546677	OK	 
USER	Prove Ownership	941	END	1604954546625	1604954546677
USER	Prove Ownership	942	START	1604954547614	1604954547614
REQUEST	942		Prove Owner	1604954547615	1604954547679	OK	 
USER	Prove Ownership	942	END	1604954547614	1604954547679
USER	Prove Ownership	943	START	1604954548623	1604954548623
REQUEST	943		Prove Owner	1604954548623	1604954548689	OK	 
USER	Prove Ownership	943	END	1604954548623	1604954548689
USER	Prove Ownership	944	START	1604954549625	1604954549625
REQUEST	944		Prove Owner	1604954549626	1604954549700	OK	 
USER	Prove Ownership	944	END	1604954549625	1604954549700
USER	Prove Ownership	945	START	1604954550625	1604954550625
REQUEST	945		Prove Owner	1604954550625	1604954550683	OK	 
USER	Prove Ownership	945	END	1604954550625	1604954550683
USER	Prove Ownership	946	START	1604954551624	1604954551624
REQUEST	946		Prove Owner	1604954551624	1604954551774	OK	 
USER	Prove Ownership	946	END	1604954551624	1604954551774
USER	Prove Ownership	947	START	1604954552623	1604954552623
REQUEST	947		Prove Owner	1604954552623	1604954552683	OK	 
USER	Prove Ownership	947	END	1604954552623	1604954552683
USER	Prove Ownership	948	START	1604954553613	1604954553613
REQUEST	948		Prove Owner	1604954553614	1604954553678	OK	 
USER	Prove Ownership	948	END	1604954553613	1604954553678
USER	Prove Ownership	949	START	1604954554613	1604954554613
REQUEST	949		Prove Owner	1604954554613	1604954554678	OK	 
USER	Prove Ownership	949	END	1604954554613	1604954554678
USER	Prove Ownership	950	START	1604954555612	1604954555612
REQUEST	950		Prove Owner	1604954555613	1604954555786	OK	 
USER	Prove Ownership	950	END	1604954555612	1604954555786
USER	Prove Ownership	951	START	1604954556625	1604954556625
REQUEST	951		Prove Owner	1604954556625	1604954556688	OK	 
USER	Prove Ownership	951	END	1604954556625	1604954556689
USER	Prove Ownership	952	START	1604954557613	1604954557613
REQUEST	952		Prove Owner	1604954557613	1604954557667	OK	 
USER	Prove Ownership	952	END	1604954557613	1604954557668
USER	Prove Ownership	953	START	1604954558624	1604954558624
REQUEST	953		Prove Owner	1604954558625	1604954558689	OK	 
USER	Prove Ownership	953	END	1604954558624	1604954558689
USER	Prove Ownership	954	START	1604954559623	1604954559623
REQUEST	954		Prove Owner	1604954559623	1604954559682	OK	 
USER	Prove Ownership	954	END	1604954559623	1604954559682
USER	Prove Ownership	955	START	1604954560623	1604954560623
REQUEST	955		Prove Owner	1604954560624	1604954560689	OK	 
USER	Prove Ownership	955	END	1604954560623	1604954560690
USER	Prove Ownership	956	START	1604954561625	1604954561625
REQUEST	956		Prove Owner	1604954561625	1604954561805	OK	 
USER	Prove Ownership	956	END	1604954561625	1604954561806
USER	Prove Ownership	957	START	1604954562616	1604954562616
REQUEST	957		Prove Owner	1604954562617	1604954562672	OK	 
USER	Prove Ownership	957	END	1604954562616	1604954562673
USER	Prove Ownership	958	START	1604954563615	1604954563615
REQUEST	958		Prove Owner	1604954563616	1604954563674	OK	 
USER	Prove Ownership	958	END	1604954563615	1604954563675
USER	Prove Ownership	959	START	1604954564627	1604954564627
REQUEST	959		Prove Owner	1604954564627	1604954564686	OK	 
USER	Prove Ownership	959	END	1604954564627	1604954564686
USER	Prove Ownership	960	START	1604954565613	1604954565613
REQUEST	960		Prove Owner	1604954565613	1604954565795	OK	 
USER	Prove Ownership	960	END	1604954565613	1604954565796
USER	Prove Ownership	961	START	1604954566612	1604954566612
REQUEST	961		Prove Owner	1604954566613	1604954566677	OK	 
USER	Prove Ownership	961	END	1604954566612	1604954566678
USER	Prove Ownership	962	START	1604954567622	1604954567622
REQUEST	962		Prove Owner	1604954567623	1604954567698	OK	 
USER	Prove Ownership	962	END	1604954567622	1604954567698
USER	Prove Ownership	963	START	1604954568624	1604954568624
REQUEST	963		Prove Owner	1604954568624	1604954568711	OK	 
USER	Prove Ownership	963	END	1604954568624	1604954568711
USER	Prove Ownership	964	START	1604954569613	1604954569613
REQUEST	964		Prove Owner	1604954569614	1604954569690	OK	 
USER	Prove Ownership	964	END	1604954569613	1604954569691
USER	Prove Ownership	965	START	1604954570623	1604954570623
REQUEST	965		Prove Owner	1604954570624	1604954570712	OK	 
USER	Prove Ownership	965	END	1604954570623	1604954570713
USER	Prove Ownership	966	START	1604954571623	1604954571623
REQUEST	966		Prove Owner	1604954571623	1604954571701	OK	 
USER	Prove Ownership	966	END	1604954571623	1604954571701
USER	Prove Ownership	967	START	1604954572614	1604954572614
REQUEST	967		Prove Owner	1604954572614	1604954572702	OK	 
USER	Prove Ownership	967	END	1604954572614	1604954572703
USER	Prove Ownership	968	START	1604954573624	1604954573624
REQUEST	968		Prove Owner	1604954573624	1604954573693	OK	 
USER	Prove Ownership	968	END	1604954573624	1604954573693
USER	Prove Ownership	969	START	1604954574625	1604954574625
REQUEST	969		Prove Owner	1604954574625	1604954574689	OK	 
USER	Prove Ownership	969	END	1604954574625	1604954574689
USER	Prove Ownership	970	START	1604954575622	1604954575622
REQUEST	970		Prove Owner	1604954575623	1604954575753	OK	 
USER	Prove Ownership	970	END	1604954575622	1604954575754
USER	Prove Ownership	971	START	1604954576614	1604954576614
REQUEST	971		Prove Owner	1604954576615	1604954576685	OK	 
USER	Prove Ownership	971	END	1604954576614	1604954576685
USER	Prove Ownership	972	START	1604954577624	1604954577624
REQUEST	972		Prove Owner	1604954577624	1604954577689	OK	 
USER	Prove Ownership	972	END	1604954577624	1604954577689
USER	Prove Ownership	973	START	1604954578615	1604954578615
REQUEST	973		Prove Owner	1604954578615	1604954578696	OK	 
USER	Prove Ownership	973	END	1604954578615	1604954578696
USER	Prove Ownership	974	START	1604954579624	1604954579624
REQUEST	974		Prove Owner	1604954579625	1604954579675	OK	 
USER	Prove Ownership	974	END	1604954579624	1604954579676
USER	Prove Ownership	975	START	1604954580613	1604954580613
REQUEST	975		Prove Owner	1604954580613	1604954580692	OK	 
USER	Prove Ownership	975	END	1604954580613	1604954580692
USER	Prove Ownership	976	START	1604954581613	1604954581613
REQUEST	976		Prove Owner	1604954581614	1604954581722	OK	 
USER	Prove Ownership	976	END	1604954581613	1604954581722
USER	Prove Ownership	977	START	1604954582623	1604954582623
REQUEST	977		Prove Owner	1604954582624	1604954582689	OK	 
USER	Prove Ownership	977	END	1604954582623	1604954582689
USER	Prove Ownership	978	START	1604954583627	1604954583627
REQUEST	978		Prove Owner	1604954583627	1604954583709	OK	 
USER	Prove Ownership	978	END	1604954583627	1604954583710
USER	Prove Ownership	979	START	1604954584623	1604954584623
REQUEST	979		Prove Owner	1604954584624	1604954584706	OK	 
USER	Prove Ownership	979	END	1604954584623	1604954584707
USER	Prove Ownership	980	START	1604954585624	1604954585624
REQUEST	980		Prove Owner	1604954585625	1604954585780	OK	 
USER	Prove Ownership	980	END	1604954585624	1604954585781
USER	Prove Ownership	981	START	1604954586623	1604954586623
REQUEST	981		Prove Owner	1604954586624	1604954586703	OK	 
USER	Prove Ownership	981	END	1604954586623	1604954586704
USER	Prove Ownership	982	START	1604954587622	1604954587622
REQUEST	982		Prove Owner	1604954587623	1604954587697	OK	 
USER	Prove Ownership	982	END	1604954587622	1604954587697
USER	Prove Ownership	983	START	1604954588623	1604954588623
REQUEST	983		Prove Owner	1604954588624	1604954588698	OK	 
USER	Prove Ownership	983	END	1604954588623	1604954588699
USER	Prove Ownership	984	START	1604954589623	1604954589623
REQUEST	984		Prove Owner	1604954589624	1604954589713	OK	 
USER	Prove Ownership	984	END	1604954589623	1604954589713
USER	Prove Ownership	985	START	1604954590623	1604954590623
REQUEST	985		Prove Owner	1604954590624	1604954590766	OK	 
USER	Prove Ownership	985	END	1604954590623	1604954590766
USER	Prove Ownership	986	START	1604954591623	1604954591623
REQUEST	986		Prove Owner	1604954591624	1604954591701	OK	 
USER	Prove Ownership	986	END	1604954591623	1604954591702
USER	Prove Ownership	987	START	1604954592623	1604954592623
REQUEST	987		Prove Owner	1604954592623	1604954592699	OK	 
USER	Prove Ownership	987	END	1604954592623	1604954592700
USER	Prove Ownership	988	START	1604954593612	1604954593612
REQUEST	988		Prove Owner	1604954593613	1604954593693	OK	 
USER	Prove Ownership	988	END	1604954593612	1604954593693
USER	Prove Ownership	989	START	1604954594623	1604954594623
REQUEST	989		Prove Owner	1604954594624	1604954594689	OK	 
USER	Prove Ownership	989	END	1604954594623	1604954594689
USER	Prove Ownership	990	START	1604954595623	1604954595623
REQUEST	990		Prove Owner	1604954595624	1604954595794	OK	 
USER	Prove Ownership	990	END	1604954595623	1604954595795
USER	Prove Ownership	991	START	1604954596615	1604954596615
REQUEST	991		Prove Owner	1604954596616	1604954596694	OK	 
USER	Prove Ownership	991	END	1604954596615	1604954596694
USER	Prove Ownership	992	START	1604954597623	1604954597623
REQUEST	992		Prove Owner	1604954597623	1604954597706	OK	 
USER	Prove Ownership	992	END	1604954597623	1604954597706
USER	Prove Ownership	993	START	1604954598626	1604954598626
REQUEST	993		Prove Owner	1604954598627	1604954598711	OK	 
USER	Prove Ownership	993	END	1604954598626	1604954598711
USER	Prove Ownership	994	START	1604954599623	1604954599623
REQUEST	994		Prove Owner	1604954599623	1604954599718	OK	 
USER	Prove Ownership	994	END	1604954599623	1604954599719
USER	Prove Ownership	995	START	1604954600613	1604954600613
REQUEST	995		Prove Owner	1604954600613	1604954600698	OK	 
USER	Prove Ownership	995	END	1604954600613	1604954600698
USER	Prove Ownership	996	START	1604954601613	1604954601613
REQUEST	996		Prove Owner	1604954601614	1604954601787	OK	 
USER	Prove Ownership	996	END	1604954601613	1604954601788
USER	Prove Ownership	997	START	1604954602623	1604954602623
REQUEST	997		Prove Owner	1604954602623	1604954602731	OK	 
USER	Prove Ownership	997	END	1604954602623	1604954602731
USER	Prove Ownership	998	START	1604954603624	1604954603624
REQUEST	998		Prove Owner	1604954603624	1604954603738	OK	 
USER	Prove Ownership	998	END	1604954603624	1604954603739
USER	Prove Ownership	999	START	1604954604623	1604954604623
REQUEST	999		Prove Owner	1604954604624	1604954604698	OK	 
USER	Prove Ownership	999	END	1604954604623	1604954604698
USER	Prove Ownership	1000	START	1604954605623	1604954605623
REQUEST	1000		Prove Owner	1604954605623	1604954605702	OK	 
USER	Prove Ownership	1000	END	1604954605623	1604954605702
USER	Prove Ownership	1001	START	1604954606615	1604954606615
REQUEST	1001		Prove Owner	1604954606615	1604954606702	OK	 
USER	Prove Ownership	1001	END	1604954606615	1604954606702
USER	Prove Ownership	1002	START	1604954607625	1604954607625
REQUEST	1002		Prove Owner	1604954607626	1604954607693	OK	 
USER	Prove Ownership	1002	END	1604954607625	1604954607693
USER	Prove Ownership	1003	START	1604954608624	1604954608624
REQUEST	1003		Prove Owner	1604954608624	1604954608699	OK	 
USER	Prove Ownership	1003	END	1604954608624	1604954608699
USER	Prove Ownership	1004	START	1604954609625	1604954609625
REQUEST	1004		Prove Owner	1604954609625	1604954609700	OK	 
USER	Prove Ownership	1004	END	1604954609625	1604954609701
USER	Prove Ownership	1005	START	1604954610624	1604954610624
REQUEST	1005		Prove Owner	1604954610624	1604954610697	OK	 
USER	Prove Ownership	1005	END	1604954610624	1604954610698
USER	Prove Ownership	1006	START	1604954611623	1604954611623
REQUEST	1006		Prove Owner	1604954611623	1604954611707	OK	 
USER	Prove Ownership	1006	END	1604954611623	1604954611707
USER	Prove Ownership	1007	START	1604954612613	1604954612613
REQUEST	1007		Prove Owner	1604954612613	1604954612690	OK	 
USER	Prove Ownership	1007	END	1604954612613	1604954612691
USER	Prove Ownership	1008	START	1604954613625	1604954613625
REQUEST	1008		Prove Owner	1604954613625	1604954613702	OK	 
USER	Prove Ownership	1008	END	1604954613625	1604954613702
USER	Prove Ownership	1009	START	1604954614624	1604954614624
REQUEST	1009		Prove Owner	1604954614625	1604954614692	OK	 
USER	Prove Ownership	1009	END	1604954614624	1604954614693
USER	Prove Ownership	1010	START	1604954615623	1604954615623
REQUEST	1010		Prove Owner	1604954615626	1604954615838	OK	 
USER	Prove Ownership	1010	END	1604954615623	1604954615839
USER	Prove Ownership	1011	START	1604954616626	1604954616626
REQUEST	1011		Prove Owner	1604954616626	1604954616710	OK	 
USER	Prove Ownership	1011	END	1604954616626	1604954616711
USER	Prove Ownership	1012	START	1604954617613	1604954617613
REQUEST	1012		Prove Owner	1604954617614	1604954617711	OK	 
USER	Prove Ownership	1012	END	1604954617613	1604954617711
USER	Prove Ownership	1013	START	1604954618613	1604954618613
REQUEST	1013		Prove Owner	1604954618614	1604954618735	OK	 
USER	Prove Ownership	1013	END	1604954618613	1604954618735
USER	Prove Ownership	1014	START	1604954619613	1604954619613
REQUEST	1014		Prove Owner	1604954619614	1604954619720	OK	 
USER	Prove Ownership	1014	END	1604954619613	1604954619720
USER	Prove Ownership	1015	START	1604954620614	1604954620614
REQUEST	1015		Prove Owner	1604954620615	1604954620724	OK	 
USER	Prove Ownership	1015	END	1604954620614	1604954620725
USER	Prove Ownership	1016	START	1604954621623	1604954621623
REQUEST	1016		Prove Owner	1604954621623	1604954621769	OK	 
USER	Prove Ownership	1016	END	1604954621623	1604954621769
USER	Prove Ownership	1017	START	1604954622612	1604954622612
REQUEST	1017		Prove Owner	1604954622613	1604954622712	OK	 
USER	Prove Ownership	1017	END	1604954622612	1604954622712
USER	Prove Ownership	1018	START	1604954623614	1604954623614
REQUEST	1018		Prove Owner	1604954623614	1604954623711	OK	 
USER	Prove Ownership	1018	END	1604954623614	1604954623711
USER	Prove Ownership	1019	START	1604954624626	1604954624626
REQUEST	1019		Prove Owner	1604954624627	1604954624797	OK	 
USER	Prove Ownership	1019	END	1604954624626	1604954624798
USER	Prove Ownership	1020	START	1604954625613	1604954625613
REQUEST	1020		Prove Owner	1604954625613	1604954625804	OK	 
USER	Prove Ownership	1020	END	1604954625613	1604954625805
USER	Prove Ownership	1021	START	1604954626623	1604954626623
REQUEST	1021		Prove Owner	1604954626623	1604954626796	OK	 
USER	Prove Ownership	1021	END	1604954626623	1604954626797
USER	Prove Ownership	1022	START	1604954627624	1604954627624
REQUEST	1022		Prove Owner	1604954627625	1604954627732	OK	 
USER	Prove Ownership	1022	END	1604954627624	1604954627733
USER	Prove Ownership	1023	START	1604954628625	1604954628625
REQUEST	1023		Prove Owner	1604954628625	1604954628737	OK	 
USER	Prove Ownership	1023	END	1604954628625	1604954628737
USER	Prove Ownership	1024	START	1604954629625	1604954629625
REQUEST	1024		Prove Owner	1604954629625	1604954629732	OK	 
USER	Prove Ownership	1024	END	1604954629625	1604954629732
USER	Prove Ownership	1025	START	1604954630625	1604954630625
REQUEST	1025		Prove Owner	1604954630626	1604954630745	OK	 
USER	Prove Ownership	1025	END	1604954630625	1604954630746
USER	Prove Ownership	1026	START	1604954631616	1604954631616
REQUEST	1026		Prove Owner	1604954631616	1604954631764	OK	 
USER	Prove Ownership	1026	END	1604954631616	1604954631764
USER	Prove Ownership	1027	START	1604954632613	1604954632613
REQUEST	1027		Prove Owner	1604954632614	1604954632718	OK	 
USER	Prove Ownership	1027	END	1604954632613	1604954632718
USER	Prove Ownership	1028	START	1604954633623	1604954633623
REQUEST	1028		Prove Owner	1604954633624	1604954633736	OK	 
USER	Prove Ownership	1028	END	1604954633623	1604954633736
USER	Prove Ownership	1029	START	1604954634623	1604954634623
REQUEST	1029		Prove Owner	1604954634623	1604954634768	OK	 
USER	Prove Ownership	1029	END	1604954634623	1604954634768
USER	Prove Ownership	1030	START	1604954635623	1604954635623
REQUEST	1030		Prove Owner	1604954635624	1604954635872	OK	 
USER	Prove Ownership	1030	END	1604954635623	1604954635873
USER	Prove Ownership	1031	START	1604954636624	1604954636624
REQUEST	1031		Prove Owner	1604954636624	1604954636702	OK	 
USER	Prove Ownership	1031	END	1604954636624	1604954636703
USER	Prove Ownership	1032	START	1604954637624	1604954637624
REQUEST	1032		Prove Owner	1604954637624	1604954637675	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	1032	END	1604954637624	1604954637676
USER	Prove Ownership	1033	START	1604954638624	1604954638624
REQUEST	1033		Prove Owner	1604954638624	1604954638691	OK	 
USER	Prove Ownership	1033	END	1604954638624	1604954638691
USER	Prove Ownership	1034	START	1604954639624	1604954639624
REQUEST	1034		Prove Owner	1604954639624	1604954639692	OK	 
USER	Prove Ownership	1034	END	1604954639624	1604954639692
USER	Prove Ownership	1035	START	1604954640624	1604954640624
REQUEST	1035		Prove Owner	1604954640624	1604954640702	OK	 
USER	Prove Ownership	1035	END	1604954640624	1604954640703
USER	Prove Ownership	1036	START	1604954641623	1604954641623
REQUEST	1036		Prove Owner	1604954641623	1604954641719	OK	 
USER	Prove Ownership	1036	END	1604954641623	1604954641720
USER	Prove Ownership	1037	START	1604954642613	1604954642613
REQUEST	1037		Prove Owner	1604954642613	1604954642688	OK	 
USER	Prove Ownership	1037	END	1604954642613	1604954642689
USER	Prove Ownership	1038	START	1604954643624	1604954643624
REQUEST	1038		Prove Owner	1604954643624	1604954643699	OK	 
USER	Prove Ownership	1038	END	1604954643624	1604954643699
USER	Prove Ownership	1039	START	1604954644614	1604954644614
REQUEST	1039		Prove Owner	1604954644614	1604954644684	OK	 
USER	Prove Ownership	1039	END	1604954644614	1604954644685
USER	Prove Ownership	1040	START	1604954645624	1604954645624
REQUEST	1040		Prove Owner	1604954645624	1604954645860	OK	 
USER	Prove Ownership	1040	END	1604954645624	1604954645860
USER	Prove Ownership	1041	START	1604954646613	1604954646613
REQUEST	1041		Prove Owner	1604954646614	1604954646684	OK	 
USER	Prove Ownership	1041	END	1604954646613	1604954646684
USER	Prove Ownership	1042	START	1604954647625	1604954647625
REQUEST	1042		Prove Owner	1604954647625	1604954647691	OK	 
USER	Prove Ownership	1042	END	1604954647625	1604954647691
USER	Prove Ownership	1043	START	1604954648603	1604954648603
REQUEST	1043		Prove Owner	1604954648604	1604954648690	OK	 
USER	Prove Ownership	1043	END	1604954648603	1604954648690
USER	Prove Ownership	1044	START	1604954649622	1604954649622
REQUEST	1044		Prove Owner	1604954649623	1604954649698	OK	 
USER	Prove Ownership	1044	END	1604954649622	1604954649698
USER	Prove Ownership	1045	START	1604954650622	1604954650622
REQUEST	1045		Prove Owner	1604954650623	1604954650724	OK	 
USER	Prove Ownership	1045	END	1604954650622	1604954650725
USER	Prove Ownership	1046	START	1604954651613	1604954651613
REQUEST	1046		Prove Owner	1604954651613	1604954651870	OK	 
USER	Prove Ownership	1046	END	1604954651613	1604954651871
USER	Prove Ownership	1047	START	1604954652625	1604954652625
REQUEST	1047		Prove Owner	1604954652626	1604954652722	OK	 
USER	Prove Ownership	1047	END	1604954652625	1604954652723
USER	Prove Ownership	1048	START	1604954653622	1604954653622
REQUEST	1048		Prove Owner	1604954653623	1604954653694	OK	 
USER	Prove Ownership	1048	END	1604954653622	1604954653694
USER	Prove Ownership	1049	START	1604954654624	1604954654624
REQUEST	1049		Prove Owner	1604954654624	1604954654696	OK	 
USER	Prove Ownership	1049	END	1604954654624	1604954654696
USER	Prove Ownership	1050	START	1604954655623	1604954655623
REQUEST	1050		Prove Owner	1604954655623	1604954655884	OK	 
USER	Prove Ownership	1050	END	1604954655623	1604954655884
USER	Prove Ownership	1051	START	1604954656625	1604954656625
REQUEST	1051		Prove Owner	1604954656625	1604954656733	OK	 
USER	Prove Ownership	1051	END	1604954656625	1604954656733
USER	Prove Ownership	1052	START	1604954657613	1604954657613
REQUEST	1052		Prove Owner	1604954657613	1604954657700	OK	 
USER	Prove Ownership	1052	END	1604954657613	1604954657700
USER	Prove Ownership	1053	START	1604954658622	1604954658622
REQUEST	1053		Prove Owner	1604954658623	1604954658710	OK	 
USER	Prove Ownership	1053	END	1604954658622	1604954658711
USER	Prove Ownership	1054	START	1604954659623	1604954659623
REQUEST	1054		Prove Owner	1604954659624	1604954659694	OK	 
USER	Prove Ownership	1054	END	1604954659623	1604954659694
USER	Prove Ownership	1055	START	1604954660622	1604954660622
REQUEST	1055		Prove Owner	1604954660623	1604954660697	OK	 
USER	Prove Ownership	1055	END	1604954660622	1604954660697
USER	Prove Ownership	1056	START	1604954661624	1604954661624
REQUEST	1056		Prove Owner	1604954661625	1604954661738	OK	 
USER	Prove Ownership	1056	END	1604954661624	1604954661739
USER	Prove Ownership	1057	START	1604954662624	1604954662624
REQUEST	1057		Prove Owner	1604954662624	1604954662713	OK	 
USER	Prove Ownership	1057	END	1604954662624	1604954662713
USER	Prove Ownership	1058	START	1604954663623	1604954663623
REQUEST	1058		Prove Owner	1604954663623	1604954663696	OK	 
USER	Prove Ownership	1058	END	1604954663623	1604954663697
USER	Prove Ownership	1059	START	1604954664613	1604954664613
REQUEST	1059		Prove Owner	1604954664614	1604954664703	OK	 
USER	Prove Ownership	1059	END	1604954664613	1604954664704
USER	Prove Ownership	1060	START	1604954665622	1604954665622
REQUEST	1060		Prove Owner	1604954665623	1604954665851	OK	 
USER	Prove Ownership	1060	END	1604954665622	1604954665852
USER	Prove Ownership	1061	START	1604954666624	1604954666624
REQUEST	1061		Prove Owner	1604954666624	1604954666732	OK	 
USER	Prove Ownership	1061	END	1604954666624	1604954666732
USER	Prove Ownership	1062	START	1604954667624	1604954667624
REQUEST	1062		Prove Owner	1604954667625	1604954667699	OK	 
USER	Prove Ownership	1062	END	1604954667624	1604954667699
USER	Prove Ownership	1063	START	1604954668614	1604954668614
REQUEST	1063		Prove Owner	1604954668615	1604954668716	OK	 
USER	Prove Ownership	1063	END	1604954668614	1604954668717
USER	Prove Ownership	1064	START	1604954669626	1604954669626
REQUEST	1064		Prove Owner	1604954669627	1604954669747	OK	 
USER	Prove Ownership	1064	END	1604954669626	1604954669747
USER	Prove Ownership	1065	START	1604954670613	1604954670613
REQUEST	1065		Prove Owner	1604954670614	1604954670712	OK	 
USER	Prove Ownership	1065	END	1604954670613	1604954670712
USER	Prove Ownership	1066	START	1604954671623	1604954671623
REQUEST	1066		Prove Owner	1604954671623	1604954671734	OK	 
USER	Prove Ownership	1066	END	1604954671623	1604954671734
USER	Prove Ownership	1067	START	1604954672613	1604954672613
REQUEST	1067		Prove Owner	1604954672614	1604954672716	OK	 
USER	Prove Ownership	1067	END	1604954672613	1604954672717
USER	Prove Ownership	1068	START	1604954673623	1604954673623
REQUEST	1068		Prove Owner	1604954673624	1604954673714	OK	 
USER	Prove Ownership	1068	END	1604954673623	1604954673715
USER	Prove Ownership	1069	START	1604954674624	1604954674624
REQUEST	1069		Prove Owner	1604954674625	1604954674690	OK	 
USER	Prove Ownership	1069	END	1604954674624	1604954674690
USER	Prove Ownership	1070	START	1604954675623	1604954675623
REQUEST	1070		Prove Owner	1604954675623	1604954675754	OK	 
USER	Prove Ownership	1070	END	1604954675623	1604954675754
USER	Prove Ownership	1071	START	1604954676623	1604954676623
REQUEST	1071		Prove Owner	1604954676624	1604954676710	OK	 
USER	Prove Ownership	1071	END	1604954676623	1604954676710
USER	Prove Ownership	1072	START	1604954677625	1604954677625
REQUEST	1072		Prove Owner	1604954677625	1604954677704	OK	 
USER	Prove Ownership	1072	END	1604954677625	1604954677704
USER	Prove Ownership	1073	START	1604954678624	1604954678624
REQUEST	1073		Prove Owner	1604954678625	1604954678681	OK	 
USER	Prove Ownership	1073	END	1604954678624	1604954678682
USER	Prove Ownership	1074	START	1604954679623	1604954679623
REQUEST	1074		Prove Owner	1604954679624	1604954679711	OK	 
USER	Prove Ownership	1074	END	1604954679623	1604954679711
USER	Prove Ownership	1075	START	1604954680623	1604954680623
REQUEST	1075		Prove Owner	1604954680623	1604954680712	OK	 
USER	Prove Ownership	1075	END	1604954680623	1604954680713
USER	Prove Ownership	1076	START	1604954681623	1604954681623
REQUEST	1076		Prove Owner	1604954681623	1604954681767	OK	 
USER	Prove Ownership	1076	END	1604954681623	1604954681769
USER	Prove Ownership	1077	START	1604954682613	1604954682613
REQUEST	1077		Prove Owner	1604954682613	1604954682681	OK	 
USER	Prove Ownership	1077	END	1604954682613	1604954682682
USER	Prove Ownership	1078	START	1604954683623	1604954683623
REQUEST	1078		Prove Owner	1604954683623	1604954683698	OK	 
USER	Prove Ownership	1078	END	1604954683623	1604954683699
USER	Prove Ownership	1079	START	1604954684623	1604954684623
REQUEST	1079		Prove Owner	1604954684623	1604954684737	OK	 
USER	Prove Ownership	1079	END	1604954684623	1604954684737
USER	Prove Ownership	1080	START	1604954685623	1604954685623
REQUEST	1080		Prove Owner	1604954685624	1604954685840	OK	 
USER	Prove Ownership	1080	END	1604954685623	1604954685841
USER	Prove Ownership	1081	START	1604954686613	1604954686613
REQUEST	1081		Prove Owner	1604954686613	1604954686679	OK	 
USER	Prove Ownership	1081	END	1604954686613	1604954686680
USER	Prove Ownership	1082	START	1604954687625	1604954687625
REQUEST	1082		Prove Owner	1604954687625	1604954687698	OK	 
USER	Prove Ownership	1082	END	1604954687625	1604954687698
USER	Prove Ownership	1083	START	1604954688613	1604954688613
REQUEST	1083		Prove Owner	1604954688614	1604954688679	OK	 
USER	Prove Ownership	1083	END	1604954688613	1604954688679
USER	Prove Ownership	1084	START	1604954689623	1604954689623
REQUEST	1084		Prove Owner	1604954689624	1604954689684	OK	 
USER	Prove Ownership	1084	END	1604954689623	1604954689684
USER	Prove Ownership	1085	START	1604954690614	1604954690614
REQUEST	1085		Prove Owner	1604954690614	1604954690686	OK	 
USER	Prove Ownership	1085	END	1604954690614	1604954690686
USER	Prove Ownership	1086	START	1604954691613	1604954691613
REQUEST	1086		Prove Owner	1604954691614	1604954691729	OK	 
USER	Prove Ownership	1086	END	1604954691613	1604954691729
USER	Prove Ownership	1087	START	1604954692613	1604954692613
REQUEST	1087		Prove Owner	1604954692613	1604954692701	OK	 
USER	Prove Ownership	1087	END	1604954692613	1604954692702
USER	Prove Ownership	1088	START	1604954693623	1604954693623
REQUEST	1088		Prove Owner	1604954693623	1604954693727	OK	 
USER	Prove Ownership	1088	END	1604954693623	1604954693727
USER	Prove Ownership	1089	START	1604954694627	1604954694627
REQUEST	1089		Prove Owner	1604954694627	1604954694689	OK	 
USER	Prove Ownership	1089	END	1604954694627	1604954694689
USER	Prove Ownership	1090	START	1604954695612	1604954695612
REQUEST	1090		Prove Owner	1604954695613	1604954695821	OK	 
USER	Prove Ownership	1090	END	1604954695612	1604954695822
USER	Prove Ownership	1091	START	1604954696623	1604954696623
REQUEST	1091		Prove Owner	1604954696623	1604954696716	OK	 
USER	Prove Ownership	1091	END	1604954696623	1604954696717
USER	Prove Ownership	1092	START	1604954697625	1604954697625
REQUEST	1092		Prove Owner	1604954697625	1604954697711	OK	 
USER	Prove Ownership	1092	END	1604954697625	1604954697711
USER	Prove Ownership	1093	START	1604954698623	1604954698623
REQUEST	1093		Prove Owner	1604954698623	1604954698709	OK	 
USER	Prove Ownership	1093	END	1604954698623	1604954698710
USER	Prove Ownership	1094	START	1604954699623	1604954699623
REQUEST	1094		Prove Owner	1604954699624	1604954699711	OK	 
USER	Prove Ownership	1094	END	1604954699623	1604954699712
USER	Prove Ownership	1095	START	1604954700624	1604954700624
REQUEST	1095		Prove Owner	1604954700624	1604954700721	OK	 
USER	Prove Ownership	1095	END	1604954700624	1604954700721
USER	Prove Ownership	1096	START	1604954701623	1604954701623
REQUEST	1096		Prove Owner	1604954701623	1604954701715	OK	 
USER	Prove Ownership	1096	END	1604954701623	1604954701715
USER	Prove Ownership	1097	START	1604954702627	1604954702627
